"sub_pathway","chem_name","interaction_pval","interaction_fisher","parallel_pval","parallel_fisher","single_pval","single_fisher","model"
"Sphingomyelins","lignoceroyl sphingomyelin (d18:1/24:0)",0.076695634506353,0,0.371797845287503,0.83,0.218437488255529,0.58,"Interaction"
"Sphingomyelins","sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*",0.0019409193701089,0,0.641492350640371,0.83,0.640937950108465,0.58,"Interaction"
"Tyrosine Metabolism","dopamine 3-O-sulfate",0.539120473162866,0,0.478002264722243,0.03,0.191442149860984,0.73,"Interaction"
"Food Component/Plant","daidzein sulfate (1)",0.390035725442381,0,0.181789610496057,0,0.183221540215802,0,"Interaction"
"Food Component/Plant","daidzein sulfate (2)",0.388593248104082,0,0.113445237971039,0,0.305220125544536,0,"Interaction"
"Fatty Acid, Monohydroxy","3-hydroxyhexanoate",0.0731869815491999,0,0.600685226389086,0.83,0.610755324584744,0.15,"Interaction"
"Sterol","3beta-hydroxy-5-cholestenoate",0.0150774518250741,0,0.474832375333202,0.75,0.280209401154594,0.17,"Interaction"
"Chemical","1,2,3-benzenetriol sulfate (2)",0.180867843375755,0,0.8185899057243,0.15,0.236925736612388,0,"Interaction"
"Tryptophan Metabolism","N-acetylkynurenine (2)",0.0066602778710367,0,0.51790188405421,0.01,0.750164170839057,0.15,"Interaction"
"Tryptophan Metabolism","C-glycosyltryptophan",0.0183138784627755,0,0.0701552954965287,0.01,0.766153366201365,0.15,"Interaction"
"Pentose Metabolism","arabitol/xylitol",0.0154402626539048,0,0.488659912775832,0.02,0.976157817576025,0.98,"Interaction"
"Aminosugar Metabolism","N-acetylglucosamine/N-acetylgalactosamine",0.0172529990829314,0,0.0186445108464304,0.01,0.672862796252199,0.2,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)","adipoylcarnitine (C6-DC)",0.0100670184698449,0,0.608817222770436,0.4,0.337198958352764,0.24,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)","suberoylcarnitine (C8-DC)",0.415465302763123,0,0.779161199257492,0.4,0.173511653404729,0.24,"Interaction"
"Tyrosine Metabolism","4-hydroxyphenylacetate sulfate",0.321519876491799,0,0.258927009987791,0.03,0.262521936441771,0.73,"Interaction"
"Tyrosine Metabolism","3-hydroxyphenylacetate sulfate",0.0623502931788717,0,0.774323882696018,0.03,0.314597783222124,0.73,"Interaction"
"Tyrosine Metabolism","phenol glucuronide",0.521535859960191,0,0.291864221282567,0.03,0.333954423613152,0.73,"Interaction"
"Endocannabinoid","linoleoyl ethanolamide",0.0538369171285346,0,0.957941078363088,0.95,0.0775866412365391,0.01,"Interaction"
"Tryptophan Metabolism","indoleacetylglycine",0.141295916970161,0,0.164451487152229,0.01,0.465510913101453,0.15,"Interaction"
"Phosphatidylcholine (PC)","1,2-dilinoleoyl-GPC (18:2/18:2)",0.14678578505747,0,0.621218335144113,0.99,0.0768837715869338,0.01,"Interaction"
"Phosphatidylcholine (PC)","1-stearoyl-2-oleoyl-GPC (18:0/18:1)",0.0143841225203383,0,0.58197442529553,0.99,0.344534621458695,0.01,"Interaction"
"Phosphatidylcholine (PC)","1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6)",0.0200346792997892,0,0.76975021418687,0.99,0.404965546923525,0.01,"Interaction"
"Phosphatidylcholine (PC)","1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6)",0.0158986504257204,0,0.698892512987044,0.99,0.528461520986386,0.01,"Interaction"
"Phosphatidylcholine (PC)","1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6)",0.0144325859329924,0,0.928209647641747,0.99,0.291878767153497,0.01,"Interaction"
"Plasmalogen","1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1)",0.135590102920787,0,0.408305733545687,0.46,0.0519172141762613,0,"Interaction"
"Sphingomyelins","sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)",0.00751363921406759,0,0.694495986495904,0.83,0.27179128060358,0.58,"Interaction"
"Phosphatidylcholine (PC)","1-palmitoyl-2-stearoyl-GPC (16:0/18:0)",0.0268530119711203,0,0.334211978448131,0.99,0.208112413215218,0.01,"Interaction"
"Glutathione Metabolism","2-hydroxybutyrate/2-hydroxyisobutyrate",0.057750347161866,0,0.0920844083556416,0,0.228822044836657,0.84,"Interaction"
"Long Chain Monounsaturated Fatty Acid","oleate/vaccenate (18:1)",0.0141600997788415,0,0.563001004908829,0.66,0.150979760922565,0.04,"Interaction"
"Tryptophan Metabolism","indoxyl glucuronide",0.557609524294591,0,0.0180106491764949,0.01,0.156705214663531,0.15,"Interaction"
"Fatty Acid, Monohydroxy","3-hydroxystearate",0.436817119541161,0,0.786314118202763,0.83,0.062750361162921,0.15,"Interaction"
"Monoacylglycerol","1-palmitoleoylglycerol (16:1)*",0.00725577551875631,0,0.438505054539551,0.99,0.73237490470154,0.81,"Interaction"
"Monoacylglycerol","2-palmitoleoylglycerol (16:1)*",0.0053417707109825,0,0.780964442417092,0.99,0.606195791212578,0.81,"Interaction"
"Dihydrosphingomyelins","palmitoyl dihydrosphingomyelin (d18:0/16:0)*",0.0364509399386939,0,0.461380869162801,0.14,0.279360227916061,0.35,"Interaction"
"Sphingomyelins","tricosanoyl sphingomyelin (d18:1/23:0)*",0.0127402348808498,0,0.515277243557167,0.83,0.422789852975915,0.58,"Interaction"
"Sphingomyelins","sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*",0.00357053603791249,0,0.507774738688011,0.83,0.341687833263975,0.58,"Interaction"
"Sphingomyelins","sphingomyelin (d18:2/24:1, d18:1/24:2)*",0.0173752841869265,0,0.504710779385447,0.83,0.106238885703182,0.58,"Interaction"
"Phosphatidylethanolamine (PE)","1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*",0.038252028174201,0,0.77126617370321,0.35,0.237555284657612,0.22,"Interaction"
"Phosphatidylethanolamine (PE)","1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)",0.00916740712759212,0,0.732726465164692,0.35,0.295668958348308,0.22,"Interaction"
"Phosphatidylcholine (PC)","1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*",0.0432771184940791,0,0.895463730727213,0.99,0.10727297451866,0.01,"Interaction"
"Phosphatidylcholine (PC)","1-oleoyl-2-linoleoyl-GPC (18:1/18:2)*",0.147536513655906,0,0.862183099010732,0.99,0.011182691255031,0.01,"Interaction"
"Phosphatidylcholine (PC)","1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*",0.0136816007675144,0,0.268054464704984,0.99,0.903129276764825,0.01,"Interaction"
"Phosphatidylcholine (PC)","1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*",0.0368954093186467,0,0.630607494081193,0.99,0.810060965081681,0.01,"Interaction"
"Phosphatidylcholine (PC)","1-palmitoyl-2-eicosapentaenoyl-GPC (16:0/20:5)*",0.0633907941209683,0,0.787759469935298,0.99,0.383147987795697,0.01,"Interaction"
"Phosphatidylethanolamine (PE)","1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*",0.00993954618140923,0,0.534889874462511,0.35,0.416596040234378,0.22,"Interaction"
"Phosphatidylethanolamine (PE)","1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*",0.00831283434022135,0,0.798406185043649,0.35,0.626660517273085,0.22,"Interaction"
"Phosphatidylethanolamine (PE)","1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*",0.0312831711320515,0,0.824238257219953,0.35,0.387756625672139,0.22,"Interaction"
"Phosphatidylinositol (PI)","1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*",0.0154129926106688,0,0.622155617564172,0.98,0.567719606844983,0.15,"Interaction"
"Phosphatidylinositol (PI)","1-stearoyl-2-linoleoyl-GPI (18:0/18:2)",0.0879695694542516,0,0.90741947740243,0.98,0.219276868852523,0.15,"Interaction"
"Phosphatidylethanolamine (PE)","1-palmitoyl-2-palmitoleoyl-GPE (16:0/16:1)*",0.0016333269669562,0,0.1898809148634,0.35,0.962983351273705,0.22,"Interaction"
"Tocopherol Metabolism","gamma-tocopherol/beta-tocopherol",0.00175049605893519,0,0.538929637401392,0.46,0.668389044176296,0.82,"Interaction"
"Plasmalogen","1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*",0.122945696728791,0,0.404674858981059,0.46,0.0417220987035542,0,"Interaction"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPE (P-16:0/22:6)*",0.189681170621818,0,0.16455611775584,0.46,0.0568970788051188,0,"Interaction"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*",0.16251963634907,0,0.0591244858870659,0.46,0.113304396142214,0,"Interaction"
"Plasmalogen","1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPE (P-18:0/22:6)*",0.118216840040636,0,0.657591752205831,0.46,0.0238188653231548,0,"Interaction"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*",0.0400724737280843,0,0.123115170458774,0.46,0.268539249523428,0,"Interaction"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*",0.045083806131871,0,0.644609355184188,0.46,0.277257484635191,0,"Interaction"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPC (P-16:0/22:6)*",0.0314019650965787,0,0.557742148880276,0.46,0.192155962501687,0,"Interaction"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)*",0.120060204446706,0,0.371465669777213,0.46,0.495199566756663,0,"Interaction"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*",0.19438903151223,0,0.697934717314922,0.46,0.188370092340445,0,"Interaction"
"Plasmalogen","1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPC (P-18:0/22:6)*",0.0743586419558474,0,0.622143995430229,0.46,0.0283033884112898,0,"Interaction"
"Plasmalogen","1-stearyl-2-arachidonoyl-GPC (O-18:0/20:4)*",0.515866340778973,0,0.292486285012937,0.46,0.000458508557788964,0,"Interaction"
"Sphingomyelins","sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*",0.0163261030902416,0,0.56140198101377,0.83,0.744467195476728,0.58,"Interaction"
"Dihydrosphingomyelins","behenoyl dihydrosphingomyelin (d18:0/22:0)*",0.0325278022839992,0,0.207479103427828,0.14,0.720599393363909,0.35,"Interaction"
"Dihydrosphingomyelins","sphingomyelin (d18:0/18:0, d19:0/17:0)*",0.0258819139780028,0,0.221821059366743,0.14,0.323595293534346,0.35,"Interaction"
"Phosphatidylcholine (PC)","1-pentadecanoyl-2-linoleoyl-GPC (15:0/18:2)*",0.0634637588912122,0,0.855437335207081,0.99,0.224703515872977,0.01,"Interaction"
"Phosphatidylcholine (PC)","1-margaroyl-2-oleoyl-GPC (17:0/18:1)*",0.00651143070540788,0,0.553597829531791,0.99,0.3918609569729,0.01,"Interaction"
"Phosphatidylcholine (PC)","1-margaroyl-2-linoleoyl-GPC (17:0/18:2)*",0.0318517676877123,0,0.891726531850254,0.99,0.162395107829316,0.01,"Interaction"
"Phosphatidylcholine (PC)","1-stearoyl-2-dihomo-linolenoyl-GPC (18:0/20:3n3 or 6)*",0.00849928731320518,0,0.840720743902114,0.99,0.216515598380712,0.01,"Interaction"
"Diacylglycerol","palmitoyl-linoleoyl-glycerol (16:0/18:2) [1]*",0.300558840756681,0,0.628938337656775,0.75,0.405308609489149,0.2,"Interaction"
"Diacylglycerol","palmitoyl-linoleoyl-glycerol (16:0/18:2) [2]*",0.0157811801999853,0,0.661800357359768,0.75,0.245546287294442,0.2,"Interaction"
"Phosphatidylinositol (PI)","1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*",0.0363072515364279,0,0.680925373877521,0.98,0.489437876973163,0.15,"Interaction"
"Phosphatidylinositol (PI)","1-stearoyl-2-docosahexaenoyl-GPI (18:0/22:6)*",0.0284453898361413,0,0.777558577090083,0.98,0.236216333667678,0.15,"Interaction"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*",0.129725938453651,0,0.200760678815519,0.46,0.46284117683439,0,"Interaction"
"Phosphatidylcholine (PC)","1-palmitoleoyl-2-linoleoyl-GPC (16:1/18:2)*",0.0189179441778433,0,0.443094235668794,0.99,0.406448964535128,0.01,"Interaction"
"Phosphatidylethanolamine (PE)","1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*",0.0716493168590726,0,0.495346696963887,0.35,0.163735971536699,0.22,"Interaction"
"Lysophospholipid","1-linoleoyl-GPA (18:2)*",0.0745294399513535,0,0.697057030636946,0.99,0.174319277577542,0,"Interaction"
"Phosphatidylcholine (PC)","1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*",0.0141687652639616,0,0.816165710453141,0.99,0.181948208029898,0.01,"Interaction"
"Phosphatidylcholine (PC)","1-pentadecanoyl-2-docosahexaenoyl-GPC (15:0/22:6)*",0.0149495609992312,0,0.702009330867328,0.99,0.303154235706549,0.01,"Interaction"
"Phosphatidylcholine (PC)","1-margaroyl-2-arachidonoyl-GPC (17:0/20:4)*",0.0256809171007689,0,0.381141026422642,0.99,0.0772366160505251,0.01,"Interaction"
"Phosphatidylcholine (PC)","1-arachidoyl-2-arachidonoyl-GPC (20:0/20:4)*",0.0179675596588051,0,0.656264873477959,0.99,0.263127536277238,0.01,"Interaction"
"Phosphatidylcholine (PC)","1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*",0.0282221384506174,0,0.65209497303538,0.99,0.102102970094511,0.01,"Interaction"
"Phosphatidylcholine (PC)","1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*",0.0287375770102192,0,0.805884308466899,0.99,0.138114750806595,0.01,"Interaction"
"Plasmalogen","1-palmityl-2-linoleoyl-GPC (O-16:0/18:2)*",0.121199323972768,0,0.70066682680246,0.46,0.0517779691254277,0,"Interaction"
"Phosphatidylcholine (PC)","1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*",0.0389873579356186,0,0.721039957816511,0.99,0.24443672329782,0.01,"Interaction"
"Phosphatidylcholine (PC)","1-stearoyl-2-docosapentaenoyl-GPC (18:0/22:5n3)*",0.0111699284489671,0,0.518142182847728,0.99,0.635107423872515,0.01,"Interaction"
"Phosphatidylcholine (PC)","1-stearoyl-2-docosapentaenoyl-GPC (18:0/22:5n6)*",0.271996667148554,0,0.0878695385120185,0.99,0.390485958893491,0.01,"Interaction"
"Phosphatidylcholine (PC)","1-stearoyl-2-adrenoyl-GPC (18:0/22:4)*",0.00878325262291925,0,0.693981814573898,0.99,0.356936243216468,0.01,"Interaction"
"Lysoplasmalogen","1-stearyl-GPC (O-18:0)*",0.0472026223100351,0,0.620581619923959,0.56,0.0307602868249496,0,"Interaction"
"Phosphatidylcholine (PC)","1-stearoyl-2-meadoyl-GPC (18:0/20:3n9)*",0.0239814047570134,0,0.19710535534427,0.99,0.26759057994962,0.01,"Interaction"
"Phosphatidylcholine (PC)","1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*",0.0723031339141966,0,0.698749771405184,0.99,0.682761521968123,0.01,"Interaction"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*",0.361307771962896,0,0.171680274944713,0.46,0.119740420635012,0,"Interaction"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*",0.0268073428601058,0,0.63073117482955,0.46,0.198072259135173,0,"Interaction"
"Phosphatidylinositol (PI)","1-stearoyl-2-oleoyl-GPI (18:0/18:1)*",0.0540348594274795,0,0.690767060620946,0.98,0.12780143778853,0.15,"Interaction"
"Phosphatidylinositol (PI)","1-stearoyl-2-dihomo-linolenoyl-GPI (18:0/20:3n3 or 6)*",0.0122475427323659,0,0.636872497531474,0.98,0.375359169619119,0.15,"Interaction"
"Lysoplasmalogen","1-stearyl-GPE (O-18:0)*",0.0504970330520939,0,0.668924425880725,0.56,0.0441173007080964,0,"Interaction"
"Phosphatidylethanolamine (PE)","1,2-dipalmitoyl-GPE (16:0/16:0)*",0.0389593760241601,0,0.0228001694151928,0.35,0.355189828546606,0.22,"Interaction"
"Phosphatidylethanolamine (PE)","1-stearoyl-2-dihomo-linolenoyl-GPE (18:0/20:3n3 or 6)*",0.016154313809684,0,0.753061379336334,0.35,0.267270317333845,0.22,"Interaction"
"Phosphatidylethanolamine (PE)","1,2-dilinoleoyl-GPE (18:2/18:2)*",0.319057030706117,0,0.317464872747504,0.35,0.110180802559189,0.22,"Interaction"
"Phosphatidylethanolamine (PE)","1-oleoyl-2-arachidonoyl-GPE (18:1/20:4)*",0.00755639791303741,0,0.243203191405894,0.35,0.339399640270289,0.22,"Interaction"
"Phosphatidylethanolamine (PE)","1-oleoyl-2-docosahexaenoyl-GPE (18:1/22:6)*",0.00789477497973103,0,0.322401706032846,0.35,0.194824040315568,0.22,"Interaction"
"Phosphatidylethanolamine (PE)","1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*",0.105353410472916,0,0.118848135540669,0.35,0.190001656560229,0.22,"Interaction"
"Plasmalogen","1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*",0.117020079827976,0,0.653539839563322,0.46,0.10220810564523,0,"Interaction"
"Lysophospholipid","1-linoleoyl-GPG (18:2)*",0.0694546090190137,0,0.871960975209132,0.99,0.123405589488251,0,"Interaction"
"Chemical","thioproline",0.00498973041538489,0,0.922985855609103,0.15,0.424959015361081,0,"Interaction"
"TCA Cycle","isocitric lactone",0.00352503145775073,0,0.715122795490565,0.43,0.951597822796788,0.29,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)","(S)-3-hydroxybutyrylcarnitine",0.13357159972135,0,0.681385766652025,0.64,0.112276550548183,0.48,"Interaction"
"Hexosylceramides (HCER)","glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)",0.006418750246224,0,0.691167010073643,0.73,0.189441255103619,0.3,"Interaction"
"Tyrosine Metabolism","catechol glucuronide",0.612778264020507,0,0.292824363053978,0.03,0.56781370995498,0.73,"Interaction"
"Ascorbate and Aldarate Metabolism","ascorbic acid 2-sulfate",0.116567610872747,0,0.395649882402355,0.24,0.989206144493407,0.63,"Interaction"
"Food Component/Plant","caffeic acid sulfate",0.0545831508864234,0,0.47708668171657,0,0.0582821015507666,0,"Interaction"
"Phosphatidylcholine (PC)","1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*",0.066001288139518,0,0.742619970703583,0.99,0.172899218371021,0.01,"Interaction"
"Phosphatidylcholine (PC)","1-palmitoleoyl-2-linolenoyl-GPC (16:1/18:3)*",0.0593319926114341,0,0.73588248553443,0.99,0.227881790102961,0.01,"Interaction"
"Phosphatidylcholine (PC)","phosphatidylcholine (18:0/20:2, 20:0/18:2)*",0.0212944887625056,0,0.67817520082583,0.99,0.328643322828473,0.01,"Interaction"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","hexadecatrienoate (16:3n3)",0.0454572857753085,0,0.640859515100692,1,0.134351116998091,0,"Interaction"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","hexadecadienoate (16:2n6)",0.018470774417216,0,0.530098546240221,1,0.163984285242628,0,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","palmitoleoylcarnitine (C16:1)*",0.00105723152470073,0,0.523791052416152,0.8,0.739976700082577,0.82,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)","pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)",0.741797014404749,0,0.0891910527420334,0.4,0.760878074075165,0.24,"Interaction"
"Fatty Acid, Dicarboxylate","3-methylglutarate/2-methylglutarate",0.0947178000268462,0,0.589571805778088,0.15,0.746458660143621,0.05,"Interaction"
"Fatty Acid Metabolism (Acyl Glycine)","trans-3,4-methyleneheptanoylglycine",0.0914940476784799,0,0.568299649363993,0.04,0.492524997808305,0.98,"Interaction"
"Tryptophan Metabolism","indolepropionylglycine",0.0612609263227109,0,0.286452862539843,0.01,0.327042797743306,0.15,"Interaction"
"Fatty Acid, Monohydroxy","2-hydroxyoleate",0.0220622649072244,0,0.517813144751472,0.83,0.422645691143966,0.15,"Interaction"
"Leucine, Isoleucine and Valine Metabolism","2,3-dihydroxy-2-methylbutyrate",0.448399401159165,0,0.184924710775326,0.05,0.892483816219465,0.85,"Interaction"
"Pyrimidine Metabolism, Cytidine containing","2'-O-methylcytidine",0.00497540083477108,0,0.298614149541025,0.23,0.612261222666117,0.08,"Interaction"
"Pyrimidine Metabolism, Uracil containing","2'-O-methyluridine",0.0195993194032974,0,0.607705392658814,0.15,0.569428259548544,0.78,"Interaction"
"Gamma-glutamyl Amino Acid","gamma-glutamyl-alpha-lysine",0.0328062677201588,0,0.212376412998976,0,0.440830747707732,0.98,"Interaction"
"Diacylglycerol","oleoyl-oleoyl-glycerol (18:1/18:1) [2]*",0.020213078686731,0,0.138387875150269,0.75,0.396028663445252,0.2,"Interaction"
"Diacylglycerol","stearoyl-linoleoyl-glycerol (18:0/18:2) [2]*",0.154427738119207,0,0.534794015830104,0.75,0.748729818271454,0.2,"Interaction"
"Diacylglycerol","linoleoyl-arachidonoyl-glycerol (18:2/20:4) [1]*",0.034604545643082,0,0.280257551548142,0.75,0.57363282255609,0.2,"Interaction"
"Diacylglycerol","linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*",0.0199748103382273,0,0.475317328188344,0.75,0.287141845074454,0.2,"Interaction"
"Diacylglycerol","linoleoyl-linolenoyl-glycerol (18:2/18:3) [1]*",0.0448924341573665,0,0.551997857247694,0.75,0.428596772656991,0.2,"Interaction"
"Diacylglycerol","linoleoyl-linolenoyl-glycerol (18:2/18:3) [2]*",0.0173940920265206,0,0.817437007778327,0.75,0.208823901731566,0.2,"Interaction"
"Diacylglycerol","linoleoyl-docosahexaenoyl-glycerol (18:2/22:6) [1]*",0.102674155841988,0,0.682827643680632,0.75,0.277348182126114,0.2,"Interaction"
"Diacylglycerol","linoleoyl-docosahexaenoyl-glycerol (18:2/22:6) [2]*",0.0189393561138797,0,0.665846037610095,0.75,0.166973485618437,0.2,"Interaction"
"Diacylglycerol","oleoyl-arachidonoyl-glycerol (18:1/20:4) [1]*",0.2771614665014,0,0.429247298294539,0.75,0.886522035249211,0.2,"Interaction"
"Diacylglycerol","oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*",0.0225246999206338,0,0.71107589273787,0.75,0.25638761921791,0.2,"Interaction"
"Diacylglycerol","palmitoyl-linolenoyl-glycerol (16:0/18:3) [2]*",0.258346768159273,0,0.82960280903475,0.75,0.623213019419249,0.2,"Interaction"
"Diacylglycerol","diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1])*",0.0120026280897397,0,0.685920464686604,0.75,0.402306552023427,0.2,"Interaction"
"Diacylglycerol","linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*",0.0397010103703581,0,0.785123695168073,0.75,0.204108830630789,0.2,"Interaction"
"Diacylglycerol","linoleoyl-linoleoyl-glycerol (18:2/18:2) [2]*",0.0105579427679986,0,0.830151598801808,0.75,0.120163935171906,0.2,"Interaction"
"Diacylglycerol","stearoyl-arachidonoyl-glycerol (18:0/20:4) [2]*",0.147435189541913,0,0.00328155371432297,0.75,0.0464557591786845,0.2,"Interaction"
"Phosphatidylinositol (PI)","1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*",0.0164551787323789,0,0.601965737805053,0.98,0.183953755870259,0.15,"Interaction"
"Chemical","perfluorooctanesulfonate (PFOS)",0.0484664974629247,0,0.314967793483611,0.15,0.263975388241394,0,"Interaction"
"Lysoplasmalogen","1-palmityl-GPE (O-16:0)*",0.0311736230456163,0,0.540750216259956,0.56,0.0407629119030961,0,"Interaction"
"Plasmalogen","1-palmityl-2-stearoyl-GPC (O-16:0/18:0)*",0.0941037741973195,0,0.552316689061632,0.46,0.0167200355432487,0,"Interaction"
"Plasmalogen","1-palmityl-2-palmitoyl-GPC (O-16:0/16:0)*",0.0242006425054385,0,0.419974730270686,0.46,0.0809618582863358,0,"Interaction"
"Diacylglycerol","palmitoyl-docosahexaenoyl-glycerol (16:0/22:6) [1]*",0.00786232555964766,0,0.38451940968523,0.75,0.53385945273925,0.2,"Interaction"
"Ceramides","N-behenoyl-sphingadienine (d18:2/22:0)*",0.0344565228473525,0,0.219075418319793,0.17,0.945238564021508,0.46,"Interaction"
"Hexosylceramides (HCER)","glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*",0.200721522304477,0,0.603358193907795,0.73,0.986647349198156,0.3,"Interaction"
"Sphingolipid Synthesis","sphingadienine",0.100101801385584,0,0.000204956021971669,0,0.205075477409063,0.38,"Interaction"
"Phospholipid Metabolism","glycerophosphoserine*",0.0339766459799349,0,0.0159821557745878,0,0.337057254202771,0.15,"Interaction"
"Phosphatidylcholine (PC)","1-palmitoyl-2-(hydroxylinoleoyl)-GPC (16:0/18:2(OH))*",0.0448227241275305,0,0.151942220804625,0.99,0.0878138602196818,0.01,"Interaction"
"Ceramides","ceramide (d16:1/24:1, d18:1/22:1)*",0.0367635275404071,0,0.0858637022872989,0.17,0.992031949248726,0.46,"Interaction"
"Hexosylceramides (HCER)","glycosyl ceramide (d16:1/24:1, d18:1/22:1)*",0.00904302892078413,0,0.226059635168576,0.73,0.653345666161698,0.3,"Interaction"
"Ceramides","ceramide (d18:2/24:1, d18:1/24:2)*",0.0238282993022111,0,0.475543667136174,0.17,0.345476878556948,0.46,"Interaction"
"Hexosylceramides (HCER)","glycosyl ceramide (d18:2/24:1, d18:1/24:2)*",0.0392271129665761,0,0.824794571015626,0.73,0.0536867397527441,0.3,"Interaction"
"Hexosylceramides (HCER)","glycosyl ceramide (d18:1/23:1, d17:1/24:1)*",0.00182996415614432,0,0.197421567066515,0.73,0.246857557472902,0.3,"Interaction"
"Ceramides","ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*",0.00629311201305037,0,0.60039917754224,0.17,0.780850532196954,0.46,"Interaction"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","nisinate (24:6n3)",0.0538860192499436,0,0.541839988151765,1,0.0838302208308131,0,"Interaction"
"Dihydrosphingomyelins","sphingomyelin (d18:0/20:0, d16:0/22:0)*",0.0871079342181983,0,0.107483678423719,0.14,0.173404282445849,0.35,"Interaction"
"Sphingomyelins","sphingomyelin (d18:1/19:0, d19:1/18:0)*",0.00487280282127426,0,0.482377550297941,0.83,0.560432506500969,0.58,"Interaction"
"Sphingomyelins","sphingomyelin (d18:2/18:1)*",0.0256355369439605,0,0.704807907004112,0.83,0.319787894821628,0.58,"Interaction"
"Sphingomyelins","sphingomyelin (d18:2/24:2)*",0.00879932130749486,0,0.470987432866386,0.83,0.166990894995885,0.58,"Interaction"
"Sphingomyelins","sphingomyelin (d18:2/21:0, d16:2/23:0)*",0.00425316753759476,0,0.134266334434703,0.83,0.91018218063905,0.58,"Interaction"
"Sphingomyelins","sphingomyelin (d18:2/23:1)*",0.00353404934606254,0,0.383029193681068,0.83,0.312800407007536,0.58,"Interaction"
"Sphingomyelins","sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*",0.0214558224633579,0,0.156932912389745,0.83,0.953496844327037,0.58,"Interaction"
"Sphingomyelins","sphingomyelin (d17:2/16:0, d18:2/15:0)*",0.0037248333106287,0,0.521107379596198,0.83,0.321642102452156,0.58,"Interaction"
