"sub_pathway","chem_name","interaction_pval","interaction_fisher","parallel_pval","parallel_fisher","single_pval","single_fisher","model"
"Fatty Acid, Monohydroxy","3-hydroxyhexanoate",0.40922014361409,0.98,0.369208130678874,0.1,0.299889404989943,0,"Single"
"Sterol","3beta-hydroxy-5-cholestenoate",0.47608526132638,0.35,0.303975119491754,0.88,0.0818152147709996,0,"Single"
"Chemical","1,2,3-benzenetriol sulfate (2)",0.221618621452222,0.26,0.803232728955553,0.29,0.7999203673319,0,"Single"
"Tryptophan Metabolism","N-acetylkynurenine (2)",0.347853209066477,0.63,0.0916973420957062,0.3,0.431675013029718,0.01,"Single"
"Tryptophan Metabolism","C-glycosyltryptophan",0.843574623749057,0.63,0.908951246906373,0.3,0.288065699793725,0.01,"Single"
"Pentose Metabolism","arabitol/xylitol",0.0565925152526899,0.02,0.498752427230101,0.1,0.816971681282613,0.8,"Interaction"
"Aminosugar Metabolism","N-acetylglucosamine/N-acetylgalactosamine",0.723831065469615,0.71,0.281015133246857,0.32,0.879741296408264,0.09,"None"
"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)","adipoylcarnitine (C6-DC)",0.380310288232212,0.88,0.36564634891935,0.42,0.0628332424117329,0,"Single"
"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)","suberoylcarnitine (C8-DC)",0.914714315628925,0.88,0.942770125649812,0.42,0.104145762931681,0,"Single"
"Tyrosine Metabolism","4-hydroxyphenylacetate sulfate",0.951706060695866,0.11,0.941568794261423,0.18,0.454265161424983,0.28,"None"
"Tyrosine Metabolism","3-hydroxyphenylacetate sulfate",0.406344546065399,0.11,0.849352987056828,0.18,0.693648316252127,0.28,"None"
"Tyrosine Metabolism","phenol glucuronide",0.985840903754537,0.11,0.846192629369811,0.18,0.0408768998324506,0.28,"None"
"Endocannabinoid","linoleoyl ethanolamide",0.640408058565183,0.76,0.344580889287845,0.78,0.0105023737522367,0,"Single"
"Tryptophan Metabolism","indoleacetylglycine",0.457779741689255,0.63,0.236162202540166,0.3,0.922376953935659,0.01,"Single"
"Phosphatidylcholine (PC)","1,2-dilinoleoyl-GPC (18:2/18:2)",0.416366788150614,0.37,0.437393178269173,0.91,0.028329583431239,0,"Single"
"Phosphatidylcholine (PC)","1-stearoyl-2-oleoyl-GPC (18:0/18:1)",0.302334309143118,0.37,0.851975023925786,0.91,0.0810165014693154,0,"Single"
"Phosphatidylcholine (PC)","1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6)",0.311089766089999,0.37,0.424451081335285,0.91,0.0512241915989399,0,"Single"
"Phosphatidylcholine (PC)","1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6)",0.41288142481275,0.37,0.480184426328766,0.91,0.0848960293121903,0,"Single"
"Phosphatidylcholine (PC)","1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6)",0.328064473262221,0.37,0.196269651050714,0.91,0.0293021526037338,0,"Single"
"Plasmalogen","1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1)",0.848185043220948,1,0.992620263829001,0.26,0.0770340988262856,0,"Single"
"Sphingomyelins","sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)",0.292482291448616,0.16,0.58912809372469,1,0.115627668789034,0,"Single"
"Phosphatidylcholine (PC)","1-palmitoyl-2-stearoyl-GPC (16:0/18:0)",0.273287137017133,0.37,0.936637075411714,0.91,0.0336750934035829,0,"Single"
"Glutathione Metabolism","2-hydroxybutyrate/2-hydroxyisobutyrate",0.229447687459833,0.55,0.373230831620934,0.18,0.122409695556514,0.32,"None"
"Long Chain Monounsaturated Fatty Acid","oleate/vaccenate (18:1)",0.53111296594139,0.91,0.292617451988291,0.1,0.00193681750594853,0,"Single"
"Tryptophan Metabolism","indoxyl glucuronide",0.46277656655618,0.63,0.631826017289936,0.3,0.0595613770439196,0.01,"Single"
"Fatty Acid, Monohydroxy","3-hydroxystearate",0.697843578868243,0.98,0.733678334572119,0.1,0.0526498181967035,0,"Single"
"Monoacylglycerol","1-palmitoleoylglycerol (16:1)*",0.0958543331267079,0,0.972657866072713,0.93,0.187382118148259,0,"Interaction"
"Monoacylglycerol","2-palmitoleoylglycerol (16:1)*",0.0453809789194472,0,0.937008579978883,0.93,0.224385192774616,0,"Interaction"
"Dihydrosphingomyelins","palmitoyl dihydrosphingomyelin (d18:0/16:0)*",0.359100369371191,0.41,0.946433265501078,0.94,0.0460976126591997,0.01,"Single"
"Sphingomyelins","tricosanoyl sphingomyelin (d18:1/23:0)*",0.4645478005822,0.16,0.592727300356688,1,0.221546647533522,0,"Single"
"Sphingomyelins","sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*",0.362609807206972,0.16,0.568371045891811,1,0.0811909501584742,0,"Single"
"Sphingomyelins","sphingomyelin (d18:2/24:1, d18:1/24:2)*",0.581390645214245,0.16,0.708803119335047,1,0.014201321279664,0,"Single"
"Phosphatidylethanolamine (PE)","1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*",0.220809668702794,0.02,0.72417388245583,0.73,0.117874919490699,0,"Interaction"
"Phosphatidylethanolamine (PE)","1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)",0.201795954779032,0.02,0.671757361807056,0.73,0.0587887233362464,0,"Interaction"
"Phosphatidylcholine (PC)","1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*",0.480601982706879,0.37,0.230979702777768,0.91,0.0206196005706261,0,"Single"
"Phosphatidylcholine (PC)","1-oleoyl-2-linoleoyl-GPC (18:1/18:2)*",0.3672429661539,0.37,0.86946763253261,0.91,0.00582027035811815,0,"Single"
"Phosphatidylcholine (PC)","1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*",0.198331657730674,0.37,0.85177156345351,0.91,0.49024449504775,0,"Single"
"Phosphatidylcholine (PC)","1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*",0.116001063423747,0.37,0.775572690697341,0.91,0.0313228241150138,0,"Single"
"Phosphatidylcholine (PC)","1-palmitoyl-2-eicosapentaenoyl-GPC (16:0/20:5)*",0.433373746798203,0.37,0.844878669422673,0.91,0.100601809714733,0,"Single"
"Phosphatidylethanolamine (PE)","1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*",0.202900417999783,0.02,0.734981139899041,0.73,0.0626791089508186,0,"Interaction"
"Phosphatidylethanolamine (PE)","1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*",0.251218544879197,0.02,0.521275768473455,0.73,0.13866716899812,0,"Interaction"
"Phosphatidylethanolamine (PE)","1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*",0.364835274086996,0.02,0.193836466488234,0.73,0.134362069654279,0,"Interaction"
"Phosphatidylinositol (PI)","1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*",0.350055229558733,0.73,0.73981842175184,0.84,0.18795312148236,0,"Single"
"Phosphatidylinositol (PI)","1-stearoyl-2-linoleoyl-GPI (18:0/18:2)",0.695308675056262,0.73,0.488993450898401,0.84,0.119144847111724,0,"Single"
"Phosphatidylethanolamine (PE)","1-palmitoyl-2-palmitoleoyl-GPE (16:0/16:1)*",0.0124915125083289,0.02,0.41210320995769,0.73,0.799782906007647,0,"Interaction"
"Tocopherol Metabolism","gamma-tocopherol/beta-tocopherol",0.319064293569617,0.42,0.0875308425624919,0,0.672260466560839,0.69,"Parallel"
"Plasmalogen","1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*",0.643594250731464,1,0.976943468736114,0.26,0.0348113577607815,0,"Single"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPE (P-16:0/22:6)*",0.880351909468515,1,0.331407405438663,0.26,0.0597398631998369,0,"Single"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*",0.507259763142174,1,0.217040934781043,0.26,0.0651657807500591,0,"Single"
"Plasmalogen","1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPE (P-18:0/22:6)*",0.880197357353413,1,0.367049295968902,0.26,0.0237852046346249,0,"Single"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*",0.408518085516991,1,0.629939981198168,0.26,0.112597992866746,0,"Single"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*",0.543264238000027,1,0.71185003636169,0.26,0.0742163011349401,0,"Single"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPC (P-16:0/22:6)*",0.630657483564933,1,0.588479724988666,0.26,0.0566944908476303,0,"Single"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)*",0.744002002730019,1,0.996747010410246,0.26,0.311602248256555,0,"Single"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*",0.544245817852899,1,0.360813748098358,0.26,0.0651270179660086,0,"Single"
"Plasmalogen","1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPC (P-18:0/22:6)*",0.971738961176963,1,0.0795883127585669,0.26,0.0300637548887696,0,"Single"
"Plasmalogen","1-stearyl-2-arachidonoyl-GPC (O-18:0/20:4)*",0.41610359330429,1,0.00267008694516548,0.26,0.00263535170484875,0,"Single"
"Sphingomyelins","sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*",0.256882855290224,0.16,0.843400817497302,1,0.555583063895313,0,"Single"
"Dihydrosphingomyelins","behenoyl dihydrosphingomyelin (d18:0/22:0)*",0.393727825108122,0.41,0.913804553433957,0.94,0.156167056386297,0.01,"Single"
"Dihydrosphingomyelins","sphingomyelin (d18:0/18:0, d19:0/17:0)*",0.359380357787714,0.41,0.937292764297457,0.94,0.0497370633533452,0.01,"Single"
"Phosphatidylcholine (PC)","1-pentadecanoyl-2-linoleoyl-GPC (15:0/18:2)*",0.593457292137646,0.37,0.531643864284535,0.91,0.0929155144821678,0,"Single"
"Phosphatidylcholine (PC)","1-margaroyl-2-oleoyl-GPC (17:0/18:1)*",0.32903983441974,0.37,0.673676265311078,0.91,0.156623365477369,0,"Single"
"Phosphatidylcholine (PC)","1-margaroyl-2-linoleoyl-GPC (17:0/18:2)*",0.412305975594524,0.37,0.634639754805941,0.91,0.0712001621884439,0,"Single"
"Phosphatidylcholine (PC)","1-stearoyl-2-dihomo-linolenoyl-GPC (18:0/20:3n3 or 6)*",0.157290152957299,0.37,0.578620201723625,0.91,0.0200685027443459,0,"Single"
"Diacylglycerol","palmitoyl-linoleoyl-glycerol (16:0/18:2) [1]*",0.550038459806304,0.08,0.794844848464696,0.99,0.0893828684205262,0,"Single"
"Diacylglycerol","palmitoyl-linoleoyl-glycerol (16:0/18:2) [2]*",0.142660543722775,0.08,0.958451152293598,0.99,0.0743343435279354,0,"Single"
"Phosphatidylinositol (PI)","1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*",0.357266360183486,0.73,0.634677043447705,0.84,0.124095676055182,0,"Single"
"Phosphatidylinositol (PI)","1-stearoyl-2-docosahexaenoyl-GPI (18:0/22:6)*",0.629831336205177,0.73,0.346456055830759,0.84,0.0521961784389296,0,"Single"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*",0.731678950706166,1,0.176757955943689,0.26,0.331926809758274,0,"Single"
"Phosphatidylcholine (PC)","1-palmitoleoyl-2-linoleoyl-GPC (16:1/18:2)*",0.437475910151605,0.37,0.919772885684207,0.91,0.117800170536871,0,"Single"
"Phosphatidylethanolamine (PE)","1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*",0.333448238371538,0.02,0.97264797484701,0.73,0.0716204997559927,0,"Interaction"
"Lysophospholipid","1-linoleoyl-GPA (18:2)*",0.616942068318428,0.61,0.651230255065063,1,0.034851026483107,0,"Single"
"Phosphatidylcholine (PC)","1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*",0.313549606299592,0.37,0.147663269157485,0.91,0.0960151977475327,0,"Single"
"Phosphatidylcholine (PC)","1-pentadecanoyl-2-docosahexaenoyl-GPC (15:0/22:6)*",0.564616584034495,0.37,0.384163005272972,0.91,0.0726131049997905,0,"Single"
"Phosphatidylcholine (PC)","1-margaroyl-2-arachidonoyl-GPC (17:0/20:4)*",0.376799583141724,0.37,0.000694101881322358,0.91,0.0101241462959493,0,"Single"
"Phosphatidylcholine (PC)","1-arachidoyl-2-arachidonoyl-GPC (20:0/20:4)*",0.443836296305208,0.37,0.642511918943156,0.91,0.0809463886169788,0,"Single"
"Phosphatidylcholine (PC)","1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*",0.473285043425108,0.37,0.191763603105921,0.91,0.00446870831709267,0,"Single"
"Phosphatidylcholine (PC)","1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*",0.464131533759033,0.37,0.645776373701005,0.91,0.0183073462219806,0,"Single"
"Plasmalogen","1-palmityl-2-linoleoyl-GPC (O-16:0/18:2)*",0.797601274144063,1,0.345721856362544,0.26,0.0285335127151174,0,"Single"
"Phosphatidylcholine (PC)","1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*",0.411283830075576,0.37,0.820688070174968,0.91,0.096249458236262,0,"Single"
"Phosphatidylcholine (PC)","1-stearoyl-2-docosapentaenoyl-GPC (18:0/22:5n3)*",0.326873557416042,0.37,0.655623939454184,0.91,0.107251415614079,0,"Single"
"Phosphatidylcholine (PC)","1-stearoyl-2-docosapentaenoyl-GPC (18:0/22:5n6)*",0.119872766576469,0.37,0.144925880853372,0.91,0.0412891035587648,0,"Single"
"Phosphatidylcholine (PC)","1-stearoyl-2-adrenoyl-GPC (18:0/22:4)*",0.224605546357115,0.37,0.519407550184029,0.91,0.144124794890778,0,"Single"
"Lysoplasmalogen","1-stearyl-GPC (O-18:0)*",0.756174795709559,0.74,0.586248085524637,0.99,0.00741313161975159,0,"Single"
"Phosphatidylcholine (PC)","1-stearoyl-2-meadoyl-GPC (18:0/20:3n9)*",0.574682074956192,0.37,0.640360590920849,0.91,0.0714039688054545,0,"Single"
"Phosphatidylcholine (PC)","1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*",0.384211504492336,0.37,0.762462159135299,0.91,0.159370000893863,0,"Single"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*",0.769876599555039,1,0.0531414530344511,0.26,0.135906609037012,0,"Single"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*",0.46131736902116,1,0.718465468713671,0.26,0.0621809784999743,0,"Single"
"Phosphatidylinositol (PI)","1-stearoyl-2-oleoyl-GPI (18:0/18:1)*",0.243703237353647,0.73,0.266424483019994,0.84,0.152163304200165,0,"Single"
"Phosphatidylinositol (PI)","1-stearoyl-2-dihomo-linolenoyl-GPI (18:0/20:3n3 or 6)*",0.327294431230004,0.73,0.6362885177411,0.84,0.0864886706046277,0,"Single"
"Lysoplasmalogen","1-stearyl-GPE (O-18:0)*",0.657715918674854,0.74,0.566956633652166,0.99,0.0187279499043023,0,"Single"
"Phosphatidylethanolamine (PE)","1,2-dipalmitoyl-GPE (16:0/16:0)*",0.177655182293257,0.02,0.0432142705141905,0.73,0.148240907296822,0,"Interaction"
"Phosphatidylethanolamine (PE)","1-stearoyl-2-dihomo-linolenoyl-GPE (18:0/20:3n3 or 6)*",0.223242623689086,0.02,0.633282367252916,0.73,0.0585829759918949,0,"Interaction"
"Phosphatidylethanolamine (PE)","1,2-dilinoleoyl-GPE (18:2/18:2)*",0.319901798492429,0.02,0.383937051502292,0.73,0.0761085529993971,0,"Interaction"
"Phosphatidylethanolamine (PE)","1-oleoyl-2-arachidonoyl-GPE (18:1/20:4)*",0.272636303448337,0.02,0.340277151960959,0.73,0.0313879038013095,0,"Interaction"
"Phosphatidylethanolamine (PE)","1-oleoyl-2-docosahexaenoyl-GPE (18:1/22:6)*",0.264923038891945,0.02,0.553717189896821,0.73,0.0252769163650356,0,"Interaction"
"Phosphatidylethanolamine (PE)","1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*",0.442445513070628,0.02,0.21080796266093,0.73,0.0173685753471557,0,"Interaction"
"Plasmalogen","1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*",0.85107188921392,1,0.721879650656151,0.26,0.129350489816225,0,"Single"
"Lysophospholipid","1-linoleoyl-GPG (18:2)*",0.43390730323563,0.61,0.645619135524618,1,0.0284981372715008,0,"Single"
"Chemical","thioproline",0.292383915062272,0.26,0.186971851041815,0.29,0.17783007947196,0,"Single"
"TCA Cycle","isocitric lactone",0.0727024500575501,0.08,0.485854382275132,0,0.943888199708774,0.02,"Parallel"
"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)","(S)-3-hydroxybutyrylcarnitine",0.67814262585836,0.87,0.816785321810895,0.93,0.00984307906139489,0,"Single"
"Hexosylceramides (HCER)","glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)",0.311332860987786,0.22,0.428882256640916,0.63,0.138379140328823,0.02,"Single"
"Tyrosine Metabolism","catechol glucuronide",0.310331322686469,0.11,0.0384331176746595,0.18,0.448166141241204,0.28,"None"
"Ascorbate and Aldarate Metabolism","ascorbic acid 2-sulfate",0.519019546564972,0.86,0.380309614732099,0.01,0.823266865544939,0.12,"Parallel"
"Food Component/Plant","caffeic acid sulfate",0.0805495818591085,0,0.191983548217784,0,0.497215141354015,0.38,"Interaction"
"Phosphatidylcholine (PC)","1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*",0.801066898580225,0.37,0.461269479915398,0.91,0.0380982850221166,0,"Single"
"Phosphatidylcholine (PC)","1-palmitoleoyl-2-linolenoyl-GPC (16:1/18:3)*",0.422297741507127,0.37,0.507682402361537,0.91,0.0754534038940098,0,"Single"
"Phosphatidylcholine (PC)","phosphatidylcholine (18:0/20:2, 20:0/18:2)*",0.476795006948164,0.37,0.718531356141998,0.91,0.0728018290646437,0,"Single"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","hexadecatrienoate (16:3n3)",0.460007866245941,0.99,0.816906604937752,0.77,0.00170504729321043,0,"Single"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","hexadecadienoate (16:2n6)",0.75194208125809,0.99,0.205921599634811,0.77,0.00132548691901862,0,"Single"
"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","palmitoleoylcarnitine (C16:1)*",0.331533416835678,0.71,0.0758418828422729,0,0.0996930819192141,0,"Parallel"
"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)","pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)",0.864738181993076,0.88,0.0303033941742965,0.42,0.345040238661902,0,"Single"
"Fatty Acid, Dicarboxylate","3-methylglutarate/2-methylglutarate",0.480708166268211,0.72,0.747907245671282,0.21,0.321679877279108,0,"Single"
"Fatty Acid Metabolism (Acyl Glycine)","trans-3,4-methyleneheptanoylglycine",0.944226983727685,1,0.275321941433877,0.46,0.188605442085237,0.61,"None"
"Tryptophan Metabolism","indolepropionylglycine",0.550113728495863,0.63,0.843843095328776,0.3,0.351106141483266,0.01,"Single"
"Fatty Acid, Monohydroxy","2-hydroxyoleate",0.435589721379135,0.98,0.134436499614917,0.1,0.0339249120968355,0,"Single"
"Leucine, Isoleucine and Valine Metabolism","2,3-dihydroxy-2-methylbutyrate",0.130267949075282,0.77,0.0679409977890798,0.02,0.613512665949185,0.09,"Parallel"
"Pyrimidine Metabolism, Cytidine containing","2'-O-methylcytidine",0.217877436425932,0.7,0.148185912489305,0.49,0.727996237254535,0,"Single"
"Pyrimidine Metabolism, Uracil containing","2'-O-methyluridine",0.402867598537053,0.45,0.665469980290928,0.26,0.584996482987096,0.35,"None"
"Gamma-glutamyl Amino Acid","gamma-glutamyl-alpha-lysine",0.402272072668531,0.45,0.578392356938046,0.02,0.16961238275013,0.42,"Parallel"
"Diacylglycerol","oleoyl-oleoyl-glycerol (18:1/18:1) [2]*",0.353708575978648,0.08,0.731615529474131,0.99,0.0545819287818139,0,"Single"
"Diacylglycerol","stearoyl-linoleoyl-glycerol (18:0/18:2) [2]*",0.673346897709896,0.08,0.888733814156291,0.99,0.467835392728342,0,"Single"
"Diacylglycerol","linoleoyl-arachidonoyl-glycerol (18:2/20:4) [1]*",0.14164619308055,0.08,0.350138294359119,0.99,0.0599495656620798,0,"Single"
"Diacylglycerol","linoleoyl-arachidonoyl-glycerol (18:2/20:4) [2]*",0.424032613969608,0.08,0.852370279911905,0.99,0.0137351805557029,0,"Single"
"Diacylglycerol","linoleoyl-linolenoyl-glycerol (18:2/18:3) [1]*",0.117786143433843,0.08,0.531794148151291,0.99,0.361630912439334,0,"Single"
"Diacylglycerol","linoleoyl-linolenoyl-glycerol (18:2/18:3) [2]*",0.0856256209917218,0.08,0.606660731235296,0.99,0.0871750853819549,0,"Single"
"Diacylglycerol","linoleoyl-docosahexaenoyl-glycerol (18:2/22:6) [1]*",0.937975882357921,0.08,0.518241429776497,0.99,0.05435593442434,0,"Single"
"Diacylglycerol","linoleoyl-docosahexaenoyl-glycerol (18:2/22:6) [2]*",0.590716000577402,0.08,0.223661129652897,0.99,0.0106308849756916,0,"Single"
"Diacylglycerol","oleoyl-arachidonoyl-glycerol (18:1/20:4) [1]*",0.330528677242155,0.08,0.667100200251645,0.99,0.350569872533001,0,"Single"
"Diacylglycerol","oleoyl-arachidonoyl-glycerol (18:1/20:4) [2]*",0.181266781203773,0.08,0.923217693776883,0.99,0.0317481046734391,0,"Single"
"Diacylglycerol","palmitoyl-linolenoyl-glycerol (16:0/18:3) [2]*",0.131887198553429,0.08,0.742125845553572,0.99,0.211406582713309,0,"Single"
"Diacylglycerol","diacylglycerol (16:1/18:2 [2], 16:0/18:3 [1])*",0.135307278656248,0.08,0.879727575899578,0.99,0.17687536135308,0,"Single"
"Diacylglycerol","linoleoyl-linoleoyl-glycerol (18:2/18:2) [1]*",0.471641392331634,0.08,0.567713006735927,0.99,0.0666758623993509,0,"Single"
"Diacylglycerol","linoleoyl-linoleoyl-glycerol (18:2/18:2) [2]*",0.195025841201006,0.08,0.636725669985797,0.99,0.0272925236389118,0,"Single"
"Diacylglycerol","stearoyl-arachidonoyl-glycerol (18:0/20:4) [2]*",0.661553743624366,0.08,0.0252036162611556,0.99,0.103214158300136,0,"Single"
"Phosphatidylinositol (PI)","1-oleoyl-2-arachidonoyl-GPI (18:1/20:4)*",0.555156344761593,0.73,0.513602789454628,0.84,0.0226748106106772,0,"Single"
"Chemical","perfluorooctanesulfonate (PFOS)",0.777431589485158,0.26,0.0299860461262874,0.29,0.319466125711507,0,"Single"
"Lysoplasmalogen","1-palmityl-GPE (O-16:0)*",0.526358217473348,0.74,0.696685419876428,0.99,0.021802308793416,0,"Single"
"Plasmalogen","1-palmityl-2-stearoyl-GPC (O-16:0/18:0)*",0.902286637905978,1,0.649074631032861,0.26,0.00850339609066463,0,"Single"
"Plasmalogen","1-palmityl-2-palmitoyl-GPC (O-16:0/16:0)*",0.70427803229366,1,0.743566275687299,0.26,0.014579795422993,0,"Single"
"Diacylglycerol","palmitoyl-docosahexaenoyl-glycerol (16:0/22:6) [1]*",0.237981829063335,0.08,0.940246411559172,0.99,0.0762684833364887,0,"Single"
"Ceramides","N-behenoyl-sphingadienine (d18:2/22:0)*",0.508868999809462,0.28,0.981342185295567,0.76,0.156838720104192,0.01,"Single"
"Hexosylceramides (HCER)","glycosyl-N-behenoyl-sphingadienine (d18:2/22:0)*",0.519352138615344,0.22,0.614349977205398,0.63,0.69754853438305,0.02,"Single"
"Sphingolipid Synthesis","sphingadienine",0.912732001761172,0.14,0.00298566387913674,0.01,0.304595695390142,0.21,"Parallel"
"Phospholipid Metabolism","glycerophosphoserine*",0.101825562226414,0.59,0.0304992075680018,0.01,0.590564034239059,0,"Parallel"
"Phosphatidylcholine (PC)","1-palmitoyl-2-(hydroxylinoleoyl)-GPC (16:0/18:2(OH))*",0.688130866428048,0.37,0.809512821151313,0.91,0.0353441868533217,0,"Single"
"Ceramides","ceramide (d16:1/24:1, d18:1/22:1)*",0.616844555618247,0.28,0.517991486785015,0.76,0.171650676789104,0.01,"Single"
"Hexosylceramides (HCER)","glycosyl ceramide (d16:1/24:1, d18:1/22:1)*",0.194097182747695,0.22,0.396909092959192,0.63,0.132191987203515,0.02,"Single"
"Ceramides","ceramide (d18:2/24:1, d18:1/24:2)*",0.421732238817393,0.28,0.485318709321778,0.76,0.0477248751478448,0.01,"Single"
"Hexosylceramides (HCER)","glycosyl ceramide (d18:2/24:1, d18:1/24:2)*",0.352640768196934,0.22,0.329855741067516,0.63,0.0386151813820683,0.02,"Single"
"Hexosylceramides (HCER)","glycosyl ceramide (d18:1/23:1, d17:1/24:1)*",0.339320786512608,0.22,0.661369808227657,0.63,0.0743896866481706,0.02,"Single"
"Ceramides","ceramide (d18:1/20:0, d16:1/22:0, d20:1/18:0)*",0.100179023151632,0.28,0.816150900432696,0.76,0.0758373162673289,0.01,"Single"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","nisinate (24:6n3)",0.630263889861308,0.99,0.879675555044569,0.77,0.00259907344004226,0,"Single"
"Dihydrosphingomyelins","sphingomyelin (d18:0/20:0, d16:0/22:0)*",0.323116540532596,0.41,0.299132934622685,0.94,0.134117137844979,0.01,"Single"
"Sphingomyelins","sphingomyelin (d18:1/19:0, d19:1/18:0)*",0.222636898848008,0.16,0.820141001464514,1,0.284794854589103,0,"Single"
"Sphingomyelins","sphingomyelin (d18:2/18:1)*",0.394277703647737,0.16,0.588766846824757,1,0.13595468110272,0,"Single"
"Sphingomyelins","sphingomyelin (d18:2/24:2)*",0.550991779003945,0.16,0.423984904888241,1,0.014589571618319,0,"Single"
"Sphingomyelins","sphingomyelin (d18:2/21:0, d16:2/23:0)*",0.233856492101232,0.16,0.732411616783859,1,0.288482128198745,0,"Single"
"Sphingomyelins","sphingomyelin (d18:2/23:1)*",0.333851872562491,0.16,0.780730330373817,1,0.0660809928278026,0,"Single"
"Sphingomyelins","sphingomyelin (d18:1/25:0, d19:0/24:1, d20:1/23:0, d19:1/24:0)*",0.849031505088176,0.16,0.803327922941321,1,0.113143026142599,0,"Single"
"Sphingomyelins","sphingomyelin (d17:2/16:0, d18:2/15:0)*",0.110776980126578,0.16,0.64436847922389,1,0.070975563964875,0,"Single"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","heneicosapentaenoate (21:5n3)",0.55139247856595,0.99,0.562319197022305,0.77,0.00413656991994688,0,"Single"
"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","linolenoylcarnitine (C18:3)*",0.580793566645605,0.88,0.0839428352729674,0,0.0389610027167304,0,"Parallel"
"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","behenoylcarnitine (C22)*",0.326516988145671,0.35,0.38170213847022,0.21,0.0652228976481877,0,"Single"
"Fatty Acid Metabolism (Acyl Carnitine, Long Chain Saturated)","lignoceroylcarnitine (C24)*",0.380740204269952,0.35,0.508602506057513,0.21,0.0364931733824452,0,"Single"
"Fatty Acid Metabolism (Acyl Carnitine, Polyunsaturated)","arachidonoylcarnitine (C20:4)",0.3774927632825,0.88,0.175249723390659,0,0.0105480497571253,0,"Parallel"
"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","eicosenoylcarnitine (C20:1)*",0.484151240875446,0.71,0.0577268608186438,0,0.0471805625320862,0,"Parallel"
