"sub_pathway","chem_name","interaction_pval","interaction_fisher","parallel_pval","parallel_fisher","single_pval","single_fisher","model"
"Tryptophan Metabolism","N-formylanthranilic acid",0.680816234345272,0,0.0415982013826243,0,0.886516198497644,0.11,"Interaction"
"Chemical","S-(3-hydroxypropyl)mercapturic acid (HPMA)",0.0328599910274818,0,0.0273572960426887,0,0.113083569825236,0,"Interaction"
"Urea cycle; Arginine and Proline Metabolism","N2,N5-diacetylornithine",0.310787285886304,0,0.0798745184686698,0,0.343198084396219,0,"Interaction"
"Lysophospholipid","1-linoleoyl-GPS (18:2)*",0.928083669641829,0,0.00682010526133968,0.09,0.0486298910868526,0,"Interaction"
"Methionine, Cysteine, SAM and Taurine Metabolism","methionine sulfone",0.0828033740379317,0,0.0546772081356953,0,0.0470638842385859,0.63,"Interaction"
"Lysophospholipid","1-linolenoyl-GPC (18:3)*",0.0699684969528659,0,0.417334087656456,0.09,0.137146152473004,0,"Interaction"
"Lysophospholipid","1-eicosapentaenoyl-GPC (20:5)*",0.084794598038917,0,0.381434148527331,0.09,0.111423243331374,0,"Interaction"
"Lysophospholipid","1-eicosenoyl-GPC (20:1)*",0.0402834750647003,0,0.291590528119411,0.09,0.047963168878717,0,"Interaction"
"Lysophospholipid","1-nonadecanoyl-GPC (19:0)",0.00344927789641838,0,0.253529909896146,0.09,0.333775374597251,0,"Interaction"
"Lysophospholipid","1-dihomo-linolenoyl-GPE (20:3n3 or 6)*",0.101226882723694,0,0.311363675216881,0.09,0.0321418480628374,0,"Interaction"
"Lysoplasmalogen","1-(1-enyl-oleoyl)-GPE (P-18:1)*",0.0389438331233996,0,0.107569318928312,0.12,0.0980966078499635,0,"Interaction"
"Lysine Metabolism","fructosyllysine",0.0747094564875335,0,0.0200699554576042,0,0.59637122322413,0.12,"Interaction"
"Lysophospholipid","1-eicosenoyl-GPE (20:1)*",0.0949782003436809,0,0.220169236697505,0.09,0.0142894811864951,0,"Interaction"
"Chemical","O-sulfo-tyrosine",0.162088993057455,0,0.0204381344994232,0,0.617970128381206,0,"Interaction"
"Food Component/Plant","ferulic acid 4-sulfate",0.112300733515786,0,0.123433042885091,0,0.755573297640311,0.26,"Interaction"
"Benzoate Metabolism","3-(3-hydroxyphenyl)propionate sulfate",0.545240681650682,0.05,0.0454581455684026,0,0.696253710020914,0.51,"Parallel"
"Methionine, Cysteine, SAM and Taurine Metabolism","N-acetyltaurine",0.478814198927702,0,0.0288917660297004,0,0.799108902802773,0.63,"Interaction"
"Lysophospholipid","1-linolenoyl-GPE (18:3)*",0.243004040507459,0,0.2204099160255,0.09,0.375146241149577,0,"Interaction"
"Lysophospholipid","1-oleoyl-GPG (18:1)*",0.849779850202788,0,0.0309908387328015,0.09,0.21722400979159,0,"Interaction"
"Lysophospholipid","1-palmitoyl-GPG (16:0)*",0.0230230979160078,0,0.286174617474525,0.09,0.115539058950986,0,"Interaction"
"Endocannabinoid","N-linoleoyltaurine*",0.0204045692705868,0,0.996036748031968,0.68,0.00662916771430437,0,"Interaction"
"Endocannabinoid","N-palmitoleoyltaurine*",0.401813979273812,0,0.105229239928455,0.68,0.752663508934518,0,"Interaction"
"Food Component/Plant","methyl glucopyranoside (alpha + beta)",0.0542254227823269,0,0.0453580044228612,0,0.22897281845905,0.26,"Interaction"
"Food Component/Plant","2-keto-3-deoxy-gluconate",0.13895656849399,0,0.199730274910229,0,0.48523330162305,0.26,"Interaction"
"Sphingomyelins","sphingomyelin (d18:2/14:0, d18:1/14:1)*",0.0276825120366273,0,0.493801733714478,0.13,0.403796629319587,0.06,"Interaction"
"Sphingomyelins","sphingomyelin (d18:1/24:1, d18:2/24:0)*",0.0285459518997424,0,0.533844447206267,0.13,0.0428147414083098,0.06,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)","octadecenedioylcarnitine (C18:1-DC)*",0.00665164761404583,0.01,0.27531949651516,0.14,0.0865706689153644,0.04,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)","octadecanedioylcarnitine (C18-DC)*",0.108783573424888,0.01,0.54310152818491,0.14,0.0792202961402287,0.04,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","myristoleoylcarnitine (C14:1)*",0.000614902273487465,0,0.486958470491892,0.59,0.215022695129507,0.02,"Interaction"
"Tyrosine Metabolism","N-formylphenylalanine",0.739843285299684,0.01,0.344289423824663,0,0.162805259652698,0.88,"Interaction"
"Food Component/Plant","3-hydroxycinnamate sulfate",0.319924057053899,0,0.0423792232731109,0,0.475201947623898,0.26,"Interaction"
"Tyrosine Metabolism","4-hydroxycinnamate sulfate",0.0756514164327396,0.01,0.373197421474755,0,0.78288969837105,0.88,"Interaction"
"Chemical","3-hydroxypyridine sulfate",0.0952483840804399,0,0.10004039750442,0,0.161368047439845,0,"Interaction"
"Food Component/Plant","3-hydroxyindolin-2-one sulfate",0.465481079028169,0,0.162449650089126,0,0.067450692140339,0.26,"Interaction"
"Acetylated Peptides","phenylacetylcarnitine",0.782158360335041,0.74,0.159267934699837,0.04,0.879011936074568,0.06,"Parallel"
"Pentose Metabolism","arabonate/xylonate",0.0310439595967485,0,0.0584094402395201,0,0.551056789688822,1,"Interaction"
"Benzoate Metabolism","methyl-4-hydroxybenzoate sulfate",0.45564834774094,0.05,0.0146611855372631,0,0.0156345779447152,0.51,"Parallel"
"Food Component/Plant","N-acetylpyrraline",0.0669585221217686,0,0.023057022358124,0,0.354550128877978,0.26,"Interaction"
"Monoacylglycerol","1-dihomo-linolenylglycerol (20:3)",0.0137528236866661,0,0.287148045457247,0.34,0.114796384400025,0.01,"Interaction"
"Pentose Metabolism","ribulose/xylulose",0.0700267890427958,0,0.00249004879951928,0,0.685712357059128,1,"Interaction"
"Lysine Metabolism","N2,N6-diacetyllysine",0.0284674926198499,0,0.0528033648815643,0,0.785015549842775,0.12,"Interaction"
"Tyrosine Metabolism","vanillactate",0.0858857574667118,0.01,0.0207013924735597,0,0.492406696585949,0.88,"Interaction"
"Food Component/Plant","2-acetamidophenol sulfate",0.336495484924207,0,0.00676595919529204,0,0.512892701364194,0.26,"Interaction"
"Tyrosine Metabolism","p-cresol glucuronide*",0.207037440295878,0.01,0.0684035667354889,0,0.946724211103213,0.88,"Interaction"
"Tyrosine Metabolism","3,4-dihydroxyphenylacetate sulfate",0.334520566677254,0.01,0.143975156138659,0,0.829118983996496,0.88,"Interaction"
"Chemical","6-hydroxyindole sulfate",0.0640405272547187,0,0.0692226296481525,0,0.497915456895755,0,"Interaction"
"Tyrosine Metabolism","4-methoxyphenol sulfate",0.270351407084957,0.01,0.0155091563971722,0,0.412685681455886,0.88,"Interaction"
"Sphingomyelins","sphingomyelin (d18:1/20:0, d16:1/22:0)*",0.0296243504300419,0,0.313338246790272,0.13,0.365843095613961,0.06,"Interaction"
"Sphingomyelins","sphingomyelin (d18:1/20:1, d18:2/20:0)*",0.0200483181686297,0,0.930869018289193,0.13,0.276290288905194,0.06,"Interaction"
"Sphingomyelins","behenoyl sphingomyelin (d18:1/22:0)*",0.0857311824815393,0,0.344340512617644,0.13,0.525114201681381,0.06,"Interaction"
"Sphingomyelins","sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*",0.0324501979145117,0,0.251121044127964,0.13,0.371060198520527,0.06,"Interaction"
"Sphingomyelins","sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*",0.0172824351241286,0,0.126624188745206,0.13,0.331580625658988,0.06,"Interaction"
"Sphingomyelins","lignoceroyl sphingomyelin (d18:1/24:0)",0.0844760120424759,0,0.344898156516965,0.13,0.167620771271908,0.06,"Interaction"
"Sphingomyelins","sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*",0.00154566101093583,0,0.29954102849111,0.13,0.334233640615675,0.06,"Interaction"
"Tyrosine Metabolism","dopamine 3-O-sulfate",0.434459340398777,0.01,0.418975760033281,0,0.184183603041515,0.88,"Interaction"
"Food Component/Plant","daidzein sulfate (1)",0.576118016686541,0,0.152802190946729,0,0.374952535372375,0.26,"Interaction"
"Food Component/Plant","daidzein sulfate (2)",0.491273109229524,0,0.0275803052821102,0,0.555296381612997,0.26,"Interaction"
"Fatty Acid, Monohydroxy","3-hydroxyhexanoate",0.0845734329935752,0,0.691885349616204,0.49,0.574775739710494,0,"Interaction"
"Sterol","3beta-hydroxy-5-cholestenoate",0.00712758455570587,0,0.736483759194863,0.4,0.220053561870124,0.03,"Interaction"
"Chemical","1,2,3-benzenetriol sulfate (2)",0.293099837375018,0,0.361068678265837,0,0.457619055773973,0,"Interaction"
"Benzoate Metabolism","3-methoxycatechol sulfate (2)",0.370960021440203,0.05,0.0164529986654583,0,0.859875289210688,0.51,"Parallel"
"Tryptophan Metabolism","N-acetylkynurenine (2)",0.0085384948411966,0,0.274676173044689,0,0.730921713070262,0.11,"Interaction"
"Tryptophan Metabolism","C-glycosyltryptophan",0.0114720359556711,0,0.0437898705964498,0,0.684455271917629,0.11,"Interaction"
"Pentose Metabolism","arabitol/xylitol",0.0314009821088382,0,0.175913929839703,0,0.962954894248735,1,"Interaction"
"Aminosugar Metabolism","N-acetylglucosamine/N-acetylgalactosamine",0.0198858332229323,0,0.00519493404105618,0,0.880060670106636,0.18,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)","adipoylcarnitine (C6-DC)",0.00907991960789024,0.01,0.447728044091353,0.14,0.18414997152344,0.04,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)","suberoylcarnitine (C8-DC)",0.597077329044902,0.01,0.740479168831928,0.14,0.13063139795279,0.04,"Interaction"
"Tyrosine Metabolism","4-hydroxyphenylacetate sulfate",0.438452464757117,0.01,0.402097870500185,0,0.477798262681893,0.88,"Interaction"
"Tyrosine Metabolism","3-hydroxyphenylacetate sulfate",0.19883213168673,0.01,0.652545790279215,0,0.560857142845432,0.88,"Interaction"
"Tyrosine Metabolism","phenol glucuronide",0.79922987778251,0.01,0.267670694704001,0,0.149873456229519,0.88,"Interaction"
"Endocannabinoid","linoleoyl ethanolamide",0.065235468441843,0,0.965649700097181,0.68,0.0122854207703824,0,"Interaction"
"Tryptophan Metabolism","indoleacetylglycine",0.263232940581635,0,0.0247367535241827,0,0.66371193676812,0.11,"Interaction"
"Phosphatidylcholine (PC)","1,2-dilinoleoyl-GPC (18:2/18:2)",0.262183903549666,0,0.416462410479912,0.31,0.0339146862151043,0,"Interaction"
"Phosphatidylcholine (PC)","1-stearoyl-2-oleoyl-GPC (18:0/18:1)",0.0195683850331896,0,0.377574796971604,0.31,0.233455078074575,0,"Interaction"
"Phosphatidylcholine (PC)","1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6)",0.0225357827056312,0,0.729514873352328,0.31,0.191845230038014,0,"Interaction"
"Phosphatidylcholine (PC)","1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6)",0.0145018905675549,0,0.666711782775507,0.31,0.262362173463452,0,"Interaction"
"Phosphatidylcholine (PC)","1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6)",0.014153133655489,0,0.904472597021019,0.31,0.109166236258414,0,"Interaction"
"Plasmalogen","1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1)",0.256592270986681,0,0.368787747436768,0.01,0.0646126385473011,0,"Interaction"
"Sphingomyelins","sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)",0.00813678325745591,0,0.597206084807446,0.13,0.248728074429162,0.06,"Interaction"
"Phosphatidylcholine (PC)","1-palmitoyl-2-stearoyl-GPC (16:0/18:0)",0.0407044745933263,0,0.0975411483992796,0.31,0.127460334597784,0,"Interaction"
"Glutathione Metabolism","2-hydroxybutyrate/2-hydroxyisobutyrate",0.0670861854691677,0,0.0507192834535467,0,0.238027011035525,0.8,"Interaction"
"Long Chain Monounsaturated Fatty Acid","oleate/vaccenate (18:1)",0.0100117977774362,0,0.438439230640434,0.33,0.00740796165241622,0,"Interaction"
"Tryptophan Metabolism","indoxyl glucuronide",0.430546580270573,0,0.104246293209857,0,0.183172676165403,0.11,"Interaction"
"Acetylated Peptides","phenylacetyltaurine",0.710141856369368,0.74,0.16007015312719,0.04,0.0043733005128972,0.06,"Parallel"
"Fatty Acid, Monohydroxy","3-hydroxystearate",0.692704538191872,0,0.700412327791697,0.49,0.0625144185352679,0,"Interaction"
"Monoacylglycerol","1-palmitoleoylglycerol (16:1)*",0.00736229587424568,0,0.173557691340771,0.34,0.311963651298147,0.01,"Interaction"
"Monoacylglycerol","2-palmitoleoylglycerol (16:1)*",0.00869745111570429,0,0.335959045392886,0.34,0.483412986312715,0.01,"Interaction"
"Dihydrosphingomyelins","palmitoyl dihydrosphingomyelin (d18:0/16:0)*",0.0508794062603314,0,0.204606934200426,0,0.149732205621677,0.18,"Interaction"
"Sphingomyelins","tricosanoyl sphingomyelin (d18:1/23:0)*",0.0128855909492131,0,0.585154389560578,0.13,0.450933414370975,0.06,"Interaction"
"Sphingomyelins","sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*",0.00525190518292463,0,0.452734662754749,0.13,0.230374969243252,0.06,"Interaction"
"Sphingomyelins","sphingomyelin (d18:2/24:1, d18:1/24:2)*",0.0259009067310649,0,0.478383571930772,0.13,0.043448185036244,0.06,"Interaction"
"Phosphatidylethanolamine (PE)","1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*",0.0548397915587754,0,0.442765150519805,0,0.213873501176953,0.03,"Interaction"
"Phosphatidylethanolamine (PE)","1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)",0.00916014105656063,0,0.511883839229944,0,0.161908422901167,0.03,"Interaction"
"Phosphatidylcholine (PC)","1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*",0.0632331584961556,0,0.710828437527838,0.31,0.0417197391034408,0,"Interaction"
"Phosphatidylcholine (PC)","1-oleoyl-2-linoleoyl-GPC (18:1/18:2)*",0.282364332834236,0,0.704929711607825,0.31,0.00483224747156064,0,"Interaction"
"Phosphatidylcholine (PC)","1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*",0.0189695471818511,0,0.0528128014460821,0.31,0.713432048795898,0,"Interaction"
"Phosphatidylcholine (PC)","1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*",0.0421279831966592,0,0.406994351290953,0.31,0.276864961547304,0,"Interaction"
"Phosphatidylcholine (PC)","1-palmitoyl-2-eicosapentaenoyl-GPC (16:0/20:5)*",0.101487228999911,0,0.621616307782242,0.31,0.245470875802999,0,"Interaction"
"Phosphatidylethanolamine (PE)","1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*",0.00994586324940817,0,0.232409282392261,0,0.203448233769937,0.03,"Interaction"
"Phosphatidylethanolamine (PE)","1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*",0.00652040576527151,0,0.680951164173531,0,0.340076718552301,0.03,"Interaction"
"Phosphatidylethanolamine (PE)","1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*",0.0331101511239199,0,0.465195077032964,0,0.314653814500247,0.03,"Interaction"
"Phosphatidylinositol (PI)","1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*",0.0214394423731932,0,0.460617565929728,0.95,0.4364378888589,0.03,"Interaction"
"Phosphatidylinositol (PI)","1-stearoyl-2-linoleoyl-GPI (18:0/18:2)",0.14834324154686,0,0.900357219276897,0.95,0.198543167627548,0.03,"Interaction"
"Phosphatidylethanolamine (PE)","1-palmitoyl-2-palmitoleoyl-GPE (16:0/16:1)*",0.00123150702542685,0,0.0047957341841803,0,0.951474597341386,0.03,"Interaction"
"Tocopherol Metabolism","gamma-tocopherol/beta-tocopherol",0.0127078539482048,0,0.27170918033532,0.04,0.882758320874047,0.93,"Interaction"
"Plasmalogen","1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*",0.241089030955061,0,0.227522542328004,0.01,0.0384130919154529,0,"Interaction"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPE (P-16:0/22:6)*",0.333677248605254,0,0.080834232339608,0.01,0.0563676216326397,0,"Interaction"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*",0.289312804621188,0,0.0041626175852742,0.01,0.130946440893702,0,"Interaction"
"Plasmalogen","1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPE (P-18:0/22:6)*",0.177444115726748,0,0.505402593971051,0.01,0.0151985725832431,0,"Interaction"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*",0.0642902267622835,0,0.0192488715486944,0.01,0.29791993529689,0,"Interaction"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*",0.059806314834284,0,0.530663816408419,0.01,0.186481773644003,0,"Interaction"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPC (P-16:0/22:6)*",0.0375907893189606,0,0.503181096086109,0.01,0.141571112601049,0,"Interaction"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)*",0.181113434018726,0,0.274073343847681,0.01,0.585923609471458,0,"Interaction"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*",0.183343865001785,0,0.924782141132713,0.01,0.175392787563824,0,"Interaction"
"Plasmalogen","1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPC (P-18:0/22:6)*",0.0777495138078258,0,0.355156042539304,0.01,0.0228569038784254,0,"Interaction"
"Plasmalogen","1-stearyl-2-arachidonoyl-GPC (O-18:0/20:4)*",0.294919895023313,0,0.00766564593439632,0.01,0.000572342550887024,0,"Interaction"
"Sphingomyelins","sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*",0.0161774932960253,0,0.378487874692701,0.13,0.837729951758544,0.06,"Interaction"
"Dihydrosphingomyelins","behenoyl dihydrosphingomyelin (d18:0/22:0)*",0.0419841870472816,0,0.0611257661575674,0,0.471501163314283,0.18,"Interaction"
"Dihydrosphingomyelins","sphingomyelin (d18:0/18:0, d19:0/17:0)*",0.0296016611693605,0,0.0647786780280832,0,0.208775988325269,0.18,"Interaction"
"Dihydroceramides","N-palmitoyl-sphinganine (d18:0/16:0)",0.218471196133378,0.48,0.071173565881069,0.05,0.123024230443614,0.04,"Single"
"Lactosylceramides (LCER)","lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)",0.611121252917945,0.611121252917945,0.360024627925934,0.360024627925934,0.118239974200393,0.118239974200393,"None"
"Phosphatidylcholine (PC)","1-pentadecanoyl-2-linoleoyl-GPC (15:0/18:2)*",0.0973794060807405,0,0.791586783890627,0.31,0.1748422211054,0,"Interaction"
"Phosphatidylcholine (PC)","1-margaroyl-2-oleoyl-GPC (17:0/18:1)*",0.00858409744877952,0,0.391781846719524,0.31,0.362414599723057,0,"Interaction"
"Phosphatidylcholine (PC)","1-margaroyl-2-linoleoyl-GPC (17:0/18:2)*",0.0581113562523326,0,0.813063563750369,0.31,0.120629747646695,0,"Interaction"
"Phosphatidylcholine (PC)","1-stearoyl-2-dihomo-linolenoyl-GPC (18:0/20:3n3 or 6)*",0.0100583443451434,0,0.664594406826139,0.31,0.079197346940517,0,"Interaction"
"Diacylglycerol","palmitoyl-linoleoyl-glycerol (16:0/18:2) [1]*",0.454452440050662,0,0.34535819513966,0.01,0.229120229589314,0,"Interaction"
"Diacylglycerol","palmitoyl-linoleoyl-glycerol (16:0/18:2) [2]*",0.0188830481145613,0,0.294023460450274,0.01,0.188367051047046,0,"Interaction"
"Phosphatidylinositol (PI)","1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*",0.0461111905166573,0,0.605322052735173,0.95,0.3957044209603,0.03,"Interaction"
"Phosphatidylinositol (PI)","1-stearoyl-2-docosahexaenoyl-GPI (18:0/22:6)*",0.0394519382131503,0,0.814264842367501,0.95,0.126131136298606,0.03,"Interaction"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*",0.217195996725489,0,0.137112839789638,0.01,0.230560199858424,0,"Interaction"
"Phosphatidylcholine (PC)","1-palmitoleoyl-2-linoleoyl-GPC (16:1/18:2)*",0.043956879689337,0,0.295486851537735,0.31,0.310525761923636,0,"Interaction"
"Phosphatidylethanolamine (PE)","1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*",0.107090713215023,0,0.225815676310688,0,0.126613925002189,0.03,"Interaction"
"Lysophospholipid","1-linoleoyl-GPA (18:2)*",0.102658424216411,0,0.759954595148119,0.09,0.0758648186529684,0,"Interaction"
"Phosphatidylcholine (PC)","1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*",0.0165521612459101,0,0.872336870196817,0.31,0.157549754815682,0,"Interaction"
"Phosphatidylcholine (PC)","1-pentadecanoyl-2-docosahexaenoyl-GPC (15:0/22:6)*",0.0172343934329273,0,0.866869694296267,0.31,0.171356476839426,0,"Interaction"
"Phosphatidylcholine (PC)","1-margaroyl-2-arachidonoyl-GPC (17:0/20:4)*",0.0405751235085096,0,0.0785653068101892,0.31,0.024685078832491,0,"Interaction"
"Phosphatidylcholine (PC)","1-arachidoyl-2-arachidonoyl-GPC (20:0/20:4)*",0.0294568605721079,0,0.641394586941107,0.31,0.205716242995659,0,"Interaction"
"Phosphatidylcholine (PC)","1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*",0.0432277486912181,0,0.367491279250788,0.31,0.0156148727454995,0,"Interaction"
"Phosphatidylcholine (PC)","1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*",0.0548478026945257,0,0.749303241778001,0.31,0.0460011713179341,0,"Interaction"
"Plasmalogen","1-palmityl-2-linoleoyl-GPC (O-16:0/18:2)*",0.18502352040981,0,0.667615149670213,0.01,0.0305322525736646,0,"Interaction"
"Phosphatidylcholine (PC)","1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*",0.0743071849541607,0,0.559129894825914,0.31,0.204506216740754,0,"Interaction"
"Phosphatidylcholine (PC)","1-stearoyl-2-docosapentaenoyl-GPC (18:0/22:5n3)*",0.0122779882535018,0,0.396191913300013,0.31,0.320213161528859,0,"Interaction"
"Phosphatidylcholine (PC)","1-stearoyl-2-docosapentaenoyl-GPC (18:0/22:5n6)*",0.220263950595432,0,0.122671197894906,0.31,0.0723849375920798,0,"Interaction"
"Phosphatidylcholine (PC)","1-stearoyl-2-adrenoyl-GPC (18:0/22:4)*",0.0123188743785281,0,0.525508679740492,0.31,0.320461601879967,0,"Interaction"
"Lysoplasmalogen","1-stearyl-GPC (O-18:0)*",0.0732979991177764,0,0.651298513064925,0.12,0.0109826031026201,0,"Interaction"
"Phosphatidylcholine (PC)","1-stearoyl-2-meadoyl-GPC (18:0/20:3n9)*",0.0203345049126834,0,0.102876716845252,0.31,0.0301336414868614,0,"Interaction"
"Phosphatidylcholine (PC)","1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*",0.0855255883752679,0,0.64676883973427,0.31,0.401663158748628,0,"Interaction"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*",0.628835583997738,0,0.0417976522998173,0.01,0.154111110045421,0,"Interaction"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*",0.0316824366655893,0,0.518057348593329,0.01,0.146709946093941,0,"Interaction"
"Phosphatidylinositol (PI)","1-stearoyl-2-oleoyl-GPI (18:0/18:1)*",0.0756620459719117,0,0.737647761764646,0.95,0.13903463450043,0.03,"Interaction"
"Phosphatidylinositol (PI)","1-stearoyl-2-dihomo-linolenoyl-GPI (18:0/20:3n3 or 6)*",0.0171136327507921,0,0.56704336660132,0.95,0.245148881502537,0.03,"Interaction"
"Lysoplasmalogen","1-stearyl-GPE (O-18:0)*",0.0789664066975991,0,0.67542386087897,0.12,0.0226319807188634,0,"Interaction"
"Phosphatidylethanolamine (PE)","1,2-dipalmitoyl-GPE (16:0/16:0)*",0.0557391266610396,0,0.000393456795820032,0,0.431309470226537,0.03,"Interaction"
"Phosphatidylethanolamine (PE)","1-stearoyl-2-dihomo-linolenoyl-GPE (18:0/20:3n3 or 6)*",0.0188549039019805,0,0.491772520341301,0,0.15275304651101,0.03,"Interaction"
"Phosphatidylethanolamine (PE)","1,2-dilinoleoyl-GPE (18:2/18:2)*",0.405935027011001,0,0.113201410776994,0,0.0973821401299008,0.03,"Interaction"
"Phosphatidylethanolamine (PE)","1-oleoyl-2-arachidonoyl-GPE (18:1/20:4)*",0.00788860253011475,0,0.0630811836248421,0,0.146639415608243,0.03,"Interaction"
"Phosphatidylethanolamine (PE)","1-oleoyl-2-docosahexaenoyl-GPE (18:1/22:6)*",0.00715043384545103,0,0.103124441186177,0,0.108396871538792,0.03,"Interaction"
"Phosphatidylethanolamine (PE)","1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*",0.150084788463348,0,0.00895570590373271,0,0.07522394976945,0.03,"Interaction"
"Plasmalogen","1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*",0.179682826313167,0,0.695613227899835,0.01,0.127628588039733,0,"Interaction"
"Lysophospholipid","1-linoleoyl-GPG (18:2)*",0.0999506305608567,0,0.685985234078542,0.09,0.0528964785282711,0,"Interaction"
"Chemical","thioproline",0.00395168346456582,0,0.931069036898283,0,0.371160742513224,0,"Interaction"
"TCA Cycle","isocitric lactone",0.00429576717592852,0,0.495844268819918,0,0.991035473783342,0.09,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)","(S)-3-hydroxybutyrylcarnitine",0.185579192254278,0,0.673906671416012,0.42,0.0295668044970828,0.01,"Interaction"
"Hexosylceramides (HCER)","glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)",0.0100039276787155,0,0.603973995978252,0.35,0.219019898879395,0.16,"Interaction"
"Docosanoid","14-HDoHE/17-HDoHE",0.0633140722113353,0.0633140722113353,0.00134857280811608,0.00134857280811608,0.0026464671705714,0.0026464671705714,"Parallel"
"Tyrosine Metabolism","catechol glucuronide",0.687557235929278,0.01,0.0375176340880732,0,0.748401598062042,0.88,"Interaction"
"Ascorbate and Aldarate Metabolism","ascorbic acid 2-sulfate",0.236760144956602,0,0.214332629140562,0.06,0.973822853526909,0.57,"Interaction"
"Food Component/Plant","caffeic acid sulfate",0.108045848454492,0,0.116405873881081,0,0.206023246010151,0.26,"Interaction"
"Phosphatidylcholine (PC)","1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*",0.103876923832293,0,0.748325508764816,0.31,0.0818076030493055,0,"Interaction"
"Phosphatidylcholine (PC)","1-palmitoleoyl-2-linolenoyl-GPC (16:1/18:3)*",0.084681134422561,0,0.777921896658078,0.31,0.123749151286694,0,"Interaction"
"Phosphatidylcholine (PC)","phosphatidylcholine (18:0/20:2, 20:0/18:2)*",0.0384544659917662,0,0.602968021624407,0.31,0.193974111612311,0,"Interaction"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","hexadecatrienoate (16:3n3)",0.0692041120400782,0,0.498026325580962,0.97,0.00742549402946978,0,"Interaction"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","hexadecadienoate (16:2n6)",0.0122709010576415,0,0.552534031839429,0.97,0.00513385635771456,0,"Interaction"
"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","palmitoleoylcarnitine (C16:1)*",0.000373467188173164,0,0.466792442477922,0.59,0.328708616484988,0.02,"Interaction"
