"sub_pathway","chem_name","interaction_pval","interaction_fisher","parallel_pval","parallel_fisher","single_pval","single_fisher","model"
"Lysophospholipid","1-eicosapentaenoyl-GPC (20:5)*",0.770324462119322,1,0.690938762757068,0.6,0.0912529211464222,0.02,"Single"
"Lysophospholipid","1-eicosenoyl-GPC (20:1)*",0.863387297096495,1,0.259754464009522,0.6,0.142457520864214,0.02,"Single"
"Lysophospholipid","1-nonadecanoyl-GPC (19:0)",0.823606981543694,1,0.289091683480843,0.6,0.352232865359816,0.02,"Single"
"Lysophospholipid","1-dihomo-linolenoyl-GPE (20:3n3 or 6)*",0.798671206483853,1,0.622179154659325,0.6,0.516336619486151,0.02,"Single"
"Lysoplasmalogen","1-(1-enyl-oleoyl)-GPE (P-18:1)*",0.536245058677209,0.97,0.925091112581238,0.94,0.0955337843159374,0,"Single"
"Lysine Metabolism","fructosyllysine",0.274676244285071,0.76,0.968161549063979,0.36,0.0866611612094335,0,"Single"
"Lysophospholipid","1-eicosenoyl-GPE (20:1)*",0.469831193849375,1,0.657370202631695,0.6,0.459244820238941,0.02,"Single"
"Chemical","O-sulfo-tyrosine",0.552924941069029,0.99,0.624472258369166,0,0.0854725168066572,0,"Parallel"
"Food Component/Plant","ferulic acid 4-sulfate",0.62773774769009,0.04,0.947541322251406,0,0.037124314045115,0,"Interaction"
"Benzoate Metabolism","3-(3-hydroxyphenyl)propionate sulfate",0.274060426443621,0.09,0.0305637114597655,0,0.139220866046395,0,"Parallel"
"Methionine, Cysteine, SAM and Taurine Metabolism","N-acetyltaurine",0.445011132898389,0.35,0.686789459113736,0.06,0.211726602774251,0,"Single"
"Lysophospholipid","1-linolenoyl-GPE (18:3)*",0.806717629099877,1,0.578148471415651,0.6,0.234980111545632,0.02,"Single"
"Lysophospholipid","1-oleoyl-GPG (18:1)*",0.987376806653885,1,0.695294959504177,0.6,0.571165838414731,0.02,"Single"
"Lysophospholipid","1-palmitoyl-GPG (16:0)*",0.585923435898747,1,0.548412061623488,0.6,0.116851309641966,0.02,"Single"
"Endocannabinoid","N-linoleoyltaurine*",0.987810774786468,1,0.0846138087197233,0.49,0.242682921445027,0.23,"None"
"Endocannabinoid","N-palmitoleoyltaurine*",0.812322521744922,1,0.87802957374146,0.49,0.331469025559956,0.23,"None"
"Food Component/Plant","methyl glucopyranoside (alpha + beta)",0.85980127372965,0.04,0.763698381915144,0,0.100005346312845,0,"Interaction"
"Food Component/Plant","2-keto-3-deoxy-gluconate",0.144831881379499,0.04,0.542977669433832,0,0.369459904531375,0,"Interaction"
"Sphingomyelins","sphingomyelin (d18:2/14:0, d18:1/14:1)*",0.376661732429013,1,0.831540807252879,0.48,0.663633121039007,0.9,"None"
"Sphingomyelins","sphingomyelin (d18:1/24:1, d18:2/24:0)*",0.883446757735056,1,0.27112542326475,0.48,0.37948452918876,0.9,"None"
"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)","octadecenedioylcarnitine (C18:1-DC)*",0.936874759580477,0.97,0.34560336984244,0.35,0.373006226560428,0.66,"None"
"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)","octadecanedioylcarnitine (C18-DC)*",0.889771794657793,0.97,0.180358789744174,0.35,0.399191245528445,0.66,"None"
"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","myristoleoylcarnitine (C14:1)*",0.897983805984456,1,0.356822009137691,0.25,0.775653487005055,1,"None"
"Tyrosine Metabolism","N-formylphenylalanine",0.0924102379573472,0.06,0.171479008262609,0.25,0.602530816322688,0,"Single"
"Food Component/Plant","3-hydroxycinnamate sulfate",0.364525097339338,0.04,0.149841740442841,0,0.013586704164657,0,"Interaction"
"Tyrosine Metabolism","4-hydroxycinnamate sulfate",0.626671696604992,0.06,0.42831877199657,0.25,0.110259881446881,0,"Single"
"Chemical","3-hydroxypyridine sulfate",0.483718095443208,0.99,0.169800580992355,0,0.00108775168570512,0,"Parallel"
"Food Component/Plant","3-hydroxyindolin-2-one sulfate",0.537968848026739,0.04,0.947634419941725,0,0.904029321638929,0,"Interaction"
"Acetylated Peptides","phenylacetylcarnitine",0.40900097048176,0.37,0.0235131490087088,0.01,0.513711160770724,0.16,"Parallel"
"Pentose Metabolism","arabonate/xylonate",0.255766995424659,0.3,0.209016398068525,0.97,0.492793968400365,0.17,"None"
"Benzoate Metabolism","methyl-4-hydroxybenzoate sulfate",0.455368010937389,0.09,0.0624149898237544,0,0.190880011815173,0,"Parallel"
"Food Component/Plant","N-acetylpyrraline",0.325247185695603,0.04,0.840976476912858,0,0.0149427247706867,0,"Interaction"
"Monoacylglycerol","1-dihomo-linolenylglycerol (20:3)",0.685645820127352,0.97,0.186502058332504,0.24,0.513584266395017,0.76,"None"
"Pentose Metabolism","ribulose/xylulose",0.110886459678903,0.3,0.946286966092761,0.97,0.813454100277925,0.17,"None"
"Lysine Metabolism","N2,N6-diacetyllysine",0.454816097816107,0.76,0.980650781519656,0.36,0.0420786366356092,0,"Single"
"Tyrosine Metabolism","vanillactate",0.125590739499757,0.06,0.336690464389732,0.25,0.165180875274257,0,"Single"
"Food Component/Plant","2-acetamidophenol sulfate",0.65976392069064,0.04,0.106156355193881,0,0.000486713399695411,0,"Interaction"
"Tyrosine Metabolism","p-cresol glucuronide*",0.902383178813984,0.06,0.0951226148533361,0.25,0.5207660771226,0,"Single"
"Tyrosine Metabolism","3,4-dihydroxyphenylacetate sulfate",0.503946196848313,0.06,0.189850473200283,0.25,0.0700198514547232,0,"Single"
"Chemical","6-hydroxyindole sulfate",0.264819017846748,0.99,0.310502223173847,0,0.0509527092022791,0,"Parallel"
"Tyrosine Metabolism","4-methoxyphenol sulfate",0.109696876121661,0.06,0.202675286860903,0.25,0.00222805811500731,0,"Single"
"Sphingomyelins","sphingomyelin (d18:1/20:0, d16:1/22:0)*",0.712191219949905,1,0.537763768034211,0.48,0.291796209667651,0.9,"None"
"Sphingomyelins","sphingomyelin (d18:1/20:1, d18:2/20:0)*",0.513308703661599,1,0.0951674096661783,0.48,0.638576495431959,0.9,"None"
"Sphingomyelins","behenoyl sphingomyelin (d18:1/22:0)*",0.766091077388861,1,0.569410321573556,0.48,0.272917995702442,0.9,"None"
"Sphingomyelins","sphingomyelin (d18:1/22:1, d18:2/22:0, d16:1/24:1)*",0.718961268720741,1,0.556207580991572,0.48,0.372225675298757,0.9,"None"
"Sphingomyelins","sphingomyelin (d18:1/22:2, d18:2/22:1, d16:1/24:2)*",0.929712493025577,1,0.211717959205781,0.48,0.773245862500312,0.9,"None"
"Sphingomyelins","lignoceroyl sphingomyelin (d18:1/24:0)",0.763831530418903,1,0.784453914057816,0.48,0.310395967796568,0.9,"None"
"Sphingomyelins","sphingomyelin (d17:1/16:0, d18:1/15:0, d16:1/17:0)*",0.831042858524076,1,0.494634491856952,0.48,0.267475355698691,0.9,"None"
"Tyrosine Metabolism","dopamine 3-O-sulfate",0.421992169498271,0.06,0.354652504902808,0.25,0.103499393157131,0,"Single"
"Food Component/Plant","daidzein sulfate (1)",0.105449648427965,0.04,0.253464748940122,0,0.0468338529307966,0,"Interaction"
"Food Component/Plant","daidzein sulfate (2)",0.0321043114531055,0.04,0.215885559547157,0,0.0658078551660268,0,"Interaction"
"Fatty Acid, Monohydroxy","3-hydroxyhexanoate",0.934589412726243,1,0.839927051214067,0.99,0.32053282196884,0.12,"None"
"Sterol","3beta-hydroxy-5-cholestenoate",0.761062210304488,0.93,0.221528702630374,0.73,0.761750364933537,0.42,"None"
"Chemical","1,2,3-benzenetriol sulfate (2)",0.201931977451974,0.99,0.100232828295517,0,0.000109773425619951,0,"Parallel"
"Benzoate Metabolism","3-methoxycatechol sulfate (2)",0.104635581423309,0.09,0.258739733420579,0,0.0017604529443239,0,"Parallel"
"Tryptophan Metabolism","N-acetylkynurenine (2)",0.421471021656545,0.65,0.624242817016513,0.25,0.0644648455611863,0,"Single"
"Tryptophan Metabolism","C-glycosyltryptophan",0.974929174500611,0.65,0.365204064695976,0.25,0.59577658975746,0,"Single"
"Pentose Metabolism","arabitol/xylitol",0.408394435386911,0.3,0.935811693371786,0.97,0.034893863165108,0.17,"None"
"Aminosugar Metabolism","N-acetylglucosamine/N-acetylgalactosamine",0.744269024242512,0.77,0.513805054689392,0.07,0.731913923677612,0.87,"None"
"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)","adipoylcarnitine (C6-DC)",0.649387702308936,0.97,0.152618189374785,0.35,0.325973870298567,0.66,"None"
"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)","suberoylcarnitine (C8-DC)",0.9302649241135,0.97,0.528289166433255,0.35,0.559281928008286,0.66,"None"
"Tyrosine Metabolism","4-hydroxyphenylacetate sulfate",0.83915539337385,0.06,0.429766506461195,0.25,0.187062119760376,0,"Single"
"Tyrosine Metabolism","3-hydroxyphenylacetate sulfate",0.679831418705705,0.06,0.818787508288255,0.25,0.164723191068095,0,"Single"
"Tyrosine Metabolism","phenol glucuronide",0.0760857973484364,0.06,0.289161187943536,0.25,0.152097443668077,0,"Single"
"Endocannabinoid","linoleoyl ethanolamide",0.942420227528387,1,0.33937180816675,0.49,0.143041211872631,0.23,"None"
"Tryptophan Metabolism","indoleacetylglycine",0.462294673548962,0.65,0.42303639932506,0.25,0.0642932643691003,0,"Single"
"Phosphatidylcholine (PC)","1,2-dilinoleoyl-GPC (18:2/18:2)",0.446443321823653,1,0.327681996276203,0.04,0.134851170260833,0.91,"Parallel"
"Phosphatidylcholine (PC)","1-stearoyl-2-oleoyl-GPC (18:0/18:1)",0.785660080150118,1,0.589459694712438,0.04,0.635737789007217,0.91,"Parallel"
"Phosphatidylcholine (PC)","1-palmitoyl-2-arachidonoyl-GPC (16:0/20:4n6)",0.85786770290285,1,0.252012771963635,0.04,0.818397630721758,0.91,"Parallel"
"Phosphatidylcholine (PC)","1-palmitoyl-2-docosahexaenoyl-GPC (16:0/22:6)",0.942188511650104,1,0.188509562437796,0.04,0.781571745964647,0.91,"Parallel"
"Phosphatidylcholine (PC)","1-stearoyl-2-docosahexaenoyl-GPC (18:0/22:6)",0.918580306359082,1,0.238475203177255,0.04,0.943796808760233,0.91,"Parallel"
"Plasmalogen","1-(1-enyl-stearoyl)-2-oleoyl-GPE (P-18:0/18:1)",0.416977576711597,0.88,0.898725767623421,0.08,0.275235366567993,0,"Single"
"Sphingomyelins","sphingomyelin (d18:1/17:0, d17:1/18:0, d19:1/16:0)",0.88766308360093,1,0.205441943809827,0.48,0.716474837707231,0.9,"None"
"Phosphatidylcholine (PC)","1-palmitoyl-2-stearoyl-GPC (16:0/18:0)",0.575200659670795,1,0.922357327166034,0.04,0.54108137500654,0.91,"Parallel"
"Glutathione Metabolism","2-hydroxybutyrate/2-hydroxyisobutyrate",0.630900287249759,0.78,0.245319842248166,0.1,0.00155565313504718,0.06,"None"
"Long Chain Monounsaturated Fatty Acid","oleate/vaccenate (18:1)",0.948509268143211,1,0.417804589402701,0.24,0.453158352221268,0.35,"None"
"Tryptophan Metabolism","indoxyl glucuronide",0.106290381492582,0.65,0.195047388119429,0.25,0.740957301645162,0,"Single"
"Acetylated Peptides","phenylacetyltaurine",0.290078270788379,0.37,0.0863958788185882,0.01,0.026066555081837,0.16,"Parallel"
"Fatty Acid, Monohydroxy","3-hydroxystearate",0.682554563689348,1,0.615769709811214,0.99,0.00212572953209882,0.12,"None"
"Monoacylglycerol","1-palmitoleoylglycerol (16:1)*",0.703399455023621,0.97,0.580930993716892,0.24,0.474180243239726,0.76,"None"
"Monoacylglycerol","2-palmitoleoylglycerol (16:1)*",0.674451622162365,0.97,0.669423549146431,0.24,0.405282622706152,0.76,"None"
"Dihydrosphingomyelins","palmitoyl dihydrosphingomyelin (d18:0/16:0)*",0.732993244322575,0.96,0.603995355323205,0.98,0.26262003353372,0.49,"None"
"Sphingomyelins","tricosanoyl sphingomyelin (d18:1/23:0)*",0.885920961083903,1,0.279081676297133,0.48,0.746829629802605,0.9,"None"
"Sphingomyelins","sphingomyelin (d18:2/23:0, d18:1/23:1, d17:1/24:1)*",0.884604745621351,1,0.462569231186618,0.48,0.431458715982113,0.9,"None"
"Sphingomyelins","sphingomyelin (d18:2/24:1, d18:1/24:2)*",0.861931687206449,1,0.367348604149788,0.48,0.469469717848499,0.9,"None"
"Phosphatidylethanolamine (PE)","1-stearoyl-2-linoleoyl-GPE (18:0/18:2)*",0.555664176280562,0.67,0.338862706332209,0.35,0.499713660445688,0.49,"None"
"Phosphatidylethanolamine (PE)","1-stearoyl-2-arachidonoyl-GPE (18:0/20:4)",0.807513406440272,0.67,0.455760922046282,0.35,0.893185443247417,0.49,"None"
"Phosphatidylcholine (PC)","1-stearoyl-2-linoleoyl-GPC (18:0/18:2)*",0.853754114352477,1,0.176767507133382,0.04,0.565534987074323,0.91,"Parallel"
"Phosphatidylcholine (PC)","1-oleoyl-2-linoleoyl-GPC (18:1/18:2)*",0.676829898375608,1,0.112359669872023,0.04,0.256438266706845,0.91,"Parallel"
"Phosphatidylcholine (PC)","1-palmitoyl-2-palmitoleoyl-GPC (16:0/16:1)*",0.752393340752674,1,0.775562057446535,0.04,0.496786496343873,0.91,"Parallel"
"Phosphatidylcholine (PC)","1-palmitoyl-2-dihomo-linolenoyl-GPC (16:0/20:3n3 or 6)*",0.746460061767027,1,0.470504198622018,0.04,0.505120728124544,0.91,"Parallel"
"Phosphatidylcholine (PC)","1-palmitoyl-2-eicosapentaenoyl-GPC (16:0/20:5)*",0.784689427327003,1,0.606507490824719,0.04,0.173596111468633,0.91,"Parallel"
"Phosphatidylethanolamine (PE)","1-palmitoyl-2-arachidonoyl-GPE (16:0/20:4)*",0.556970980123334,0.67,0.553181972693919,0.35,0.589067104333956,0.49,"None"
"Phosphatidylethanolamine (PE)","1-palmitoyl-2-docosahexaenoyl-GPE (16:0/22:6)*",0.92369112260336,0.67,0.216379042563158,0.35,0.869170074825964,0.49,"None"
"Phosphatidylethanolamine (PE)","1-stearoyl-2-docosahexaenoyl-GPE (18:0/22:6)*",0.943132597358672,0.67,0.66535011041696,0.35,0.929697215847266,0.49,"None"
"Phosphatidylinositol (PI)","1-palmitoyl-2-arachidonoyl-GPI (16:0/20:4)*",0.934263264517422,1,0.65673930680694,0.44,0.765578281068546,0.39,"None"
"Phosphatidylinositol (PI)","1-stearoyl-2-linoleoyl-GPI (18:0/18:2)",0.613313909345734,1,0.441321615673496,0.44,0.137834911652814,0.39,"None"
"Phosphatidylethanolamine (PE)","1-palmitoyl-2-palmitoleoyl-GPE (16:0/16:1)*",0.136761435658673,0.67,0.0220542983569457,0.35,0.0786117900718803,0.49,"None"
"Tocopherol Metabolism","gamma-tocopherol/beta-tocopherol",0.586979855082022,0.49,0.508268704009313,0.32,0.182526946900517,0.09,"None"
"Plasmalogen","1-(1-enyl-stearoyl)-2-arachidonoyl-GPE (P-18:0/20:4)*",0.388604624436012,0.88,0.849601473389215,0.08,0.334318418341032,0,"Single"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPE (P-16:0/22:6)*",0.211884195438517,0.88,0.430910407216948,0.08,0.0539376015786856,0,"Single"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-arachidonoyl-GPE (P-16:0/20:4)*",0.0682011480394307,0.88,0.184436895280419,0.08,0.0210519638781526,0,"Single"
"Plasmalogen","1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPE (P-18:0/22:6)*",0.745033685481555,0.88,0.419334689453744,0.08,0.132690179326236,0,"Single"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-oleoyl-GPE (P-16:0/18:1)*",0.249640257386976,0.88,0.69062018082061,0.08,0.220794129971805,0,"Single"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-oleoyl-GPC (P-16:0/18:1)*",0.892492983409377,0.88,0.196841398353799,0.08,0.187515748522473,0,"Single"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-docosahexaenoyl-GPC (P-16:0/22:6)*",0.850392256933093,0.88,0.194855161730859,0.08,0.499901814989105,0,"Single"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-linoleoyl-GPC (P-16:0/18:2)*",0.448338331313659,0.88,0.431267869616859,0.08,0.0574435294814391,0,"Single"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-arachidonoyl-GPC (P-16:0/20:4)*",0.221379564257136,0.88,0.109979570354508,0.08,0.343447696181532,0,"Single"
"Plasmalogen","1-(1-enyl-stearoyl)-2-docosahexaenoyl-GPC (P-18:0/22:6)*",0.969183367560382,0.88,0.0303568928488485,0.08,0.361242987528676,0,"Single"
"Plasmalogen","1-stearyl-2-arachidonoyl-GPC (O-18:0/20:4)*",0.715184553785379,0.88,0.0108499982520067,0.08,0.0462667379271125,0,"Single"
"Sphingomyelins","sphingomyelin (d18:1/21:0, d17:1/22:0, d16:1/23:0)*",0.884828196920686,1,0.488645506109203,0.48,0.346852958424612,0.9,"None"
"Dihydrosphingomyelins","behenoyl dihydrosphingomyelin (d18:0/22:0)*",0.628682888730537,0.96,0.960525748425516,0.98,0.359342389835723,0.49,"None"
"Dihydrosphingomyelins","sphingomyelin (d18:0/18:0, d19:0/17:0)*",0.693076494145779,0.96,0.915356546545008,0.98,0.908882781653868,0.49,"None"
"Dihydroceramides","N-palmitoyl-sphinganine (d18:0/16:0)",0.174961377341976,0.24,0.657404270245078,0.79,0.199488099482304,0.16,"None"
"Lactosylceramides (LCER)","lactosyl-N-palmitoyl-sphingosine (d18:1/16:0)",0.747309311598662,0.747309311598662,0.417756988796853,0.417756988796853,0.219508208747157,0.219508208747157,"None"
"Phosphatidylcholine (PC)","1-pentadecanoyl-2-linoleoyl-GPC (15:0/18:2)*",0.868175401321272,1,0.0897778960591541,0.04,0.155230699266945,0.91,"Parallel"
"Phosphatidylcholine (PC)","1-margaroyl-2-oleoyl-GPC (17:0/18:1)*",0.752997201295321,1,0.386388197849993,0.04,0.432477163119401,0.91,"Parallel"
"Phosphatidylcholine (PC)","1-margaroyl-2-linoleoyl-GPC (17:0/18:2)*",0.81881104292571,1,0.208199504417054,0.04,0.262794698660287,0.91,"Parallel"
"Phosphatidylcholine (PC)","1-stearoyl-2-dihomo-linolenoyl-GPC (18:0/20:3n3 or 6)*",0.889965413090304,1,0.442452173202818,0.04,0.91099547512208,0.91,"Parallel"
"Diacylglycerol","palmitoyl-linoleoyl-glycerol (16:0/18:2) [1]*",0.421092104913637,1,0.370626509688331,0,0.565168709824464,0.99,"Parallel"
"Diacylglycerol","palmitoyl-linoleoyl-glycerol (16:0/18:2) [2]*",0.879242032740723,1,0.319161815931324,0,0.455900065724884,0.99,"Parallel"
"Phosphatidylinositol (PI)","1-palmitoyl-2-oleoyl-GPI (16:0/18:1)*",0.503086399298857,1,0.552029728501691,0.44,0.0666938965556383,0.39,"None"
"Phosphatidylinositol (PI)","1-stearoyl-2-docosahexaenoyl-GPI (18:0/22:6)*",0.930607290557078,1,0.231575881607437,0.44,0.477927835331866,0.39,"None"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-linoleoyl-GPE (P-16:0/18:2)*",0.517639691849591,0.88,0.789190137632791,0.08,0.80517988346287,0,"Single"
"Phosphatidylcholine (PC)","1-palmitoleoyl-2-linoleoyl-GPC (16:1/18:2)*",0.836049787907062,1,0.398839887343536,0.04,0.49265285753582,0.91,"Parallel"
"Phosphatidylethanolamine (PE)","1-oleoyl-2-linoleoyl-GPE (18:1/18:2)*",0.280371131883545,0.67,0.560499644487568,0.35,0.194594921501728,0.49,"None"
"Lysophospholipid","1-linoleoyl-GPA (18:2)*",0.303393847502523,1,0.325894094637896,0.6,0.396369611636497,0.02,"Single"
"Phosphatidylcholine (PC)","1-pentadecanoyl-2-arachidonoyl-GPC (15:0/20:4)*",0.911424691444999,1,0.0294068326125251,0.04,0.464426971208422,0.91,"Parallel"
"Phosphatidylcholine (PC)","1-pentadecanoyl-2-docosahexaenoyl-GPC (15:0/22:6)*",0.980478303889247,1,0.0465083872720711,0.04,0.504333038041781,0.91,"Parallel"
"Phosphatidylcholine (PC)","1-margaroyl-2-arachidonoyl-GPC (17:0/20:4)*",0.959961239208023,1,0.00350108489874521,0.04,0.803086401416217,0.91,"Parallel"
"Phosphatidylcholine (PC)","1-arachidoyl-2-arachidonoyl-GPC (20:0/20:4)*",0.761515205727079,1,0.288131402401218,0.04,0.41343932060091,0.91,"Parallel"
"Phosphatidylcholine (PC)","1-oleoyl-2-docosahexaenoyl-GPC (18:1/22:6)*",0.913184018330332,1,0.0828297700354205,0.04,0.752939131419493,0.91,"Parallel"
"Phosphatidylcholine (PC)","1-linoleoyl-2-arachidonoyl-GPC (18:2/20:4n6)*",0.78326004015325,1,0.302848430832325,0.04,0.622276651107862,0.91,"Parallel"
"Plasmalogen","1-palmityl-2-linoleoyl-GPC (O-16:0/18:2)*",0.551890820192263,0.88,0.174150022219045,0.08,0.00289119008844706,0,"Single"
"Phosphatidylcholine (PC)","1-myristoyl-2-arachidonoyl-GPC (14:0/20:4)*",0.783774345050188,1,0.573497704719892,0.04,0.320778289708737,0.91,"Parallel"
"Phosphatidylcholine (PC)","1-stearoyl-2-docosapentaenoyl-GPC (18:0/22:5n3)*",0.762268975927973,1,0.515157191534274,0.04,0.796977460895815,0.91,"Parallel"
"Phosphatidylcholine (PC)","1-stearoyl-2-docosapentaenoyl-GPC (18:0/22:5n6)*",0.585891584420297,1,0.33011978101682,0.04,0.489930732657818,0.91,"Parallel"
"Phosphatidylcholine (PC)","1-stearoyl-2-adrenoyl-GPC (18:0/22:4)*",0.856056944578178,1,0.354176885812212,0.04,0.889254363167522,0.91,"Parallel"
"Lysoplasmalogen","1-stearyl-GPC (O-18:0)*",0.697187030076473,0.97,0.415041467471129,0.94,0.0667275008224427,0,"Single"
"Phosphatidylcholine (PC)","1-stearoyl-2-meadoyl-GPC (18:0/20:3n9)*",0.365813465070921,1,0.450017847724251,0.04,0.360745205965928,0.91,"Parallel"
"Phosphatidylcholine (PC)","1-palmitoyl-2-gamma-linolenoyl-GPC (16:0/18:3n6)*",0.993309210625805,1,0.417764159132571,0.04,0.823110394216685,0.91,"Parallel"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-palmitoleoyl-GPC (P-16:0/16:1)*",0.408149125263016,0.88,0.143569526146579,0.08,0.00154125045478415,0,"Single"
"Plasmalogen","1-(1-enyl-palmitoyl)-2-palmitoyl-GPC (P-16:0/16:0)*",0.848703510678743,0.88,0.338397432831651,0.08,0.294702593987578,0,"Single"
"Phosphatidylinositol (PI)","1-stearoyl-2-oleoyl-GPI (18:0/18:1)*",0.655235886631027,1,0.434818043905002,0.44,0.119349942514593,0.39,"None"
"Phosphatidylinositol (PI)","1-stearoyl-2-dihomo-linolenoyl-GPI (18:0/20:3n3 or 6)*",0.779737125058048,1,0.321853317492598,0.44,0.773916533603797,0.39,"None"
"Lysoplasmalogen","1-stearyl-GPE (O-18:0)*",0.536126532110366,0.97,0.456118122197356,0.94,0.0593357512366923,0,"Single"
"Phosphatidylethanolamine (PE)","1,2-dipalmitoyl-GPE (16:0/16:0)*",0.147767279824389,0.67,0.140134745584364,0.35,0.329830827899084,0.49,"None"
"Phosphatidylethanolamine (PE)","1-stearoyl-2-dihomo-linolenoyl-GPE (18:0/20:3n3 or 6)*",0.812226424314954,0.67,0.668377869558044,0.35,0.598184565182607,0.49,"None"
"Phosphatidylethanolamine (PE)","1,2-dilinoleoyl-GPE (18:2/18:2)*",0.302499321200179,0.67,0.845736635752699,0.35,0.266861965916204,0.49,"None"
"Phosphatidylethanolamine (PE)","1-oleoyl-2-arachidonoyl-GPE (18:1/20:4)*",0.376328652242955,0.67,0.329115297126042,0.35,0.653577073158255,0.49,"None"
"Phosphatidylethanolamine (PE)","1-oleoyl-2-docosahexaenoyl-GPE (18:1/22:6)*",0.467391325793553,0.67,0.326849537745862,0.35,0.413768514255008,0.49,"None"
"Phosphatidylethanolamine (PE)","1-linoleoyl-2-arachidonoyl-GPE (18:2/20:4)*",0.357965395557522,0.67,0.196114440246935,0.35,0.20237412830869,0.49,"None"
"Plasmalogen","1-(1-enyl-stearoyl)-2-linoleoyl-GPE (P-18:0/18:2)*",0.479630693156377,0.88,0.431354728055861,0.08,0.234391203839462,0,"Single"
"Lysophospholipid","1-linoleoyl-GPG (18:2)*",0.893971078555671,1,0.6380074305735,0.6,0.247733541325099,0.02,"Single"
"Chemical","thioproline",0.496530426618149,0.99,0.106286427953703,0,0.378990198544397,0,"Parallel"
"TCA Cycle","isocitric lactone",0.0819066425219055,0.45,0.300002757150296,0.54,0.732440747419526,0.19,"None"
"Fatty Acid Metabolism (Acyl Carnitine, Hydroxy)","(S)-3-hydroxybutyrylcarnitine",0.864797830783836,0.98,0.275914558318182,0.98,0.0811578392939081,0.88,"None"
"Hexosylceramides (HCER)","glycosyl-N-palmitoyl-sphingosine (d18:1/16:0)",0.975409916625625,1,0.0344031733877203,0,0.711503849437423,0.53,"Parallel"
"Docosanoid","14-HDoHE/17-HDoHE",0.752353913069967,0.752353913069967,0.0503953627678004,0.0503953627678004,0.0155634507909288,0.0155634507909288,"Single"
"Tyrosine Metabolism","catechol glucuronide",0.0750630096916196,0.06,0.589055147223028,0.25,7.14262731802515e-05,0,"Single"
"Ascorbate and Aldarate Metabolism","ascorbic acid 2-sulfate",0.715939713572094,0.76,0.375755831204986,0.1,0.566152543951613,0.82,"None"
"Food Component/Plant","caffeic acid sulfate",0.0753394577469622,0.04,0.695603251274186,0,0.0210352737839586,0,"Interaction"
"Phosphatidylcholine (PC)","1-linoleoyl-2-linolenoyl-GPC (18:2/18:3)*",0.799299473065679,1,0.255619793436678,0.04,0.315155734013537,0.91,"Parallel"
"Phosphatidylcholine (PC)","1-palmitoleoyl-2-linolenoyl-GPC (16:1/18:3)*",0.954039729453349,1,0.100286821169969,0.04,0.500028215404037,0.91,"Parallel"
"Phosphatidylcholine (PC)","phosphatidylcholine (18:0/20:2, 20:0/18:2)*",0.650153797992131,1,0.590113174519831,0.04,0.259377224898459,0.91,"Parallel"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","hexadecatrienoate (16:3n3)",0.92322984732515,1,0.415530938718491,0.16,0.0740916670936139,0.04,"Single"
"Long Chain Polyunsaturated Fatty Acid (n3 and n6)","hexadecadienoate (16:2n6)",0.972825021407351,1,0.215867766041474,0.16,0.473198814649462,0.04,"Single"
"Fatty Acid Metabolism (Acyl Carnitine, Monounsaturated)","palmitoleoylcarnitine (C16:1)*",0.911631359014863,1,0.778086395738671,0.25,0.794972250421825,1,"None"
"Fatty Acid Metabolism (Acyl Carnitine, Dicarboxylate)","pimeloylcarnitine/3-methyladipoylcarnitine (C7-DC)",0.335014867042879,0.97,0.79177765039269,0.35,0.81198019291096,0.66,"None"
"Fatty Acid, Dicarboxylate","3-methylglutarate/2-methylglutarate",0.738500898723372,0.93,0.513474224961405,0.95,0.427835868532367,0,"Single"
"Fatty Acid Metabolism (Acyl Glycine)","trans-3,4-methyleneheptanoylglycine",0.885747546760689,1,0.104895201720236,0.74,0.923622254433353,0.05,"None"
"Tryptophan Metabolism","indolepropionylglycine",0.404275474527796,0.65,0.765016125405679,0.25,0.0134875570895551,0,"Single"
"Fatty Acid, Monohydroxy","2-hydroxyoleate",0.932653087721738,1,0.123458855772651,0.99,0.501771246525906,0.12,"None"
"Leucine, Isoleucine and Valine Metabolism","2,3-dihydroxy-2-methylbutyrate",0.266870519661163,0.81,0.72541639866815,0.88,0.310482757996662,0,"Single"
"Pyrimidine Metabolism, Cytidine containing","2'-O-methylcytidine",0.899894293453358,0.89,0.435356438519543,0.11,0.198209197598814,0.5,"None"
